,id,bubble_lifetime,bubble_radius,d1_radius,d1_velocity,t_d1,ndrops,solution,delta_gamma_infinity,beta,delta_gamma_infinity_tanh,beta_tanh,surface_tension,clean_surface_tension,bo,la,lad1,ca,t_d1_over_tcap
202,250318_105656,4.2,0.0010179703492922806,0.000131416807109,1.1663281799852856,0.0031999999999999,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,306.3293503987946,0.09737389177831457,0.7729593899819407
203,250318_105758,5.875,0.0010179703492922806,0.0001333212638876,1.117912535055088,0.0033,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,310.7685923853028,0.09333178780559753,0.7971143709189012
204,250318_105858,5.475,0.0010179703492922806,0.0001320331055247,1.1462032562778226,0.0033,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,307.76592687243084,0.09569371103950909,0.7971143709189012
205,250318_105955,6.7,0.0010179703492922806,0.0001362064476394,1.104665072719318,0.0033,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,317.49388486434617,0.09222578952316139,0.7971143709189012
206,250318_110054,1.825,0.0010179703492922806,0.0001249844117042,1.262502294643279,0.0031999999999999,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,291.3355946592699,0.10540323377080661,0.7729593899819407
207,250318_110200,3.825,0.0010179703492922806,0.0001268843922599,1.23789096805414,0.0030999999999999,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,295.76440268011294,0.1033484942104182,0.7488044090450043
208,250318_110305,6.45,0.0010179703492922806,0.0001350407875874,1.1102125154362854,0.0033,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,314.77675990620577,0.0926889319697198,0.7971143709189012
209,250318_112108,0.125,0.0004607454822596027,0.0001405295732359,1.084039788663058,0.0034,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.033835484151818564,1073.9864054275715,327.57098447436664,0.09050383492062698,2.6970977105627356
210,250318_112217,4.65,0.0010179703492922806,0.0001812422496371,0.4237208938053946,0.0044,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,422.4712334556998,0.035375422771777444,1.0628191612252016
211,250318_112321,0.325,0.0010179703492922806,0.0001077649379054,1.5999119140030422,0.0029,3.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,251.19742406271592,0.13357273899609784,0.7004944471711556
212,250318_112435,0.7,0.0010179703492922806,0.0001121557798923,1.5179478337767809,0.003,2.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,261.43236891596615,0.1267297580799017,0.7246494281080921
213,250318_112539,6.5,0.0010179703492922806,0.0001629177788007,0.732504754686239,0.0039,2.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,379.7573418979765,0.06115503332074044,0.9420442565405196
214,250318_112641,7.15,0.0010179703492922806,0.0001621290807098,0.7599659281987425,0.0038,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,377.9189060147657,0.0634476996419347,0.9178892756035832
215,250318_112752,5.975,0.0010179703492922806,0.0001526267583798,0.8822811691932427,0.0036,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,355.7692259954168,0.07365950044022046,0.8695793137297104
216,250318_112902,3.8,0.0009860591660330494,0.0001372688677782,1.0966191383632224,0.0032,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1549730473907486,2298.4797030957147,319.970360119899,0.09155405411053016,0.8107835117635477
217,250318_113004,2.125,0.0007595960977820259,9.340725848943672e-05,1.6077648451212003,0.0022,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.09196353866202378,1770.5998518593735,217.7300259004837,0.1342283610396737,0.824437969396604
218,250318_113103,3.825,0.0011130484527566223,0.0001712542642318,0.7795419990592415,0.0043,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.19745965080731973,2594.48861219494,399.18948473340373,0.06508205799674945,0.9084619494957606
219,250318_113205,2.575,0.0010179703492922806,0.0001406511386334,1.074255383421708,0.0034999999999999,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,327.8543504308707,0.08968695881882653,0.8454243327927499
220,250318_113259,0.125,0.0004607454822596027,0.0001192103269957,1.381230790343891,0.0031,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.033835484151818564,1073.9864054275715,277.87634498783814,0.11531558596270798,2.4591185008072003
221,250318_113403,0.65,0.0010179703492922806,0.0001177316361522,1.4157189322769106,0.0029999999999999,3.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,274.42955294126,0.11819491671870787,0.7246494281080679
222,250318_113506,2.1,0.0010179703492922806,0.0001341519340045,1.1689072321108092,0.0033,1.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,312.704864030486,0.09758921054268202,0.7971143709189012
223,250318_111937,3.525,0.0010179703492922806,0.0001441022929827,0.9757020560809876,0.0035,2.0,50gly_2tx,0.625,0.3506780068505343,0.55,0.2801736469084867,0.0527046,0.069,0.1651659352379488,2372.8638876859654,335.8989064751382,0.08145898216907331,0.8454243327927741
224,250318_115022,5.475,0.0010179703492922806,0.0001833516963821,0.5075282660184984,0.0045,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,427.3883020203069,0.04237229563495962,1.086974142162138
225,250318_115123,3.6,0.0010179703492922806,0.0001553735113766,0.8960697489297121,0.0036999999999999,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,362.17183978375664,0.07481067529312727,0.8937342946666227
226,250318_115216,10.05,0.0010179703492922806,0.0001929574426548,0.1666594042080725,0.0052,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,449.7790607104891,0.013913986704325339,1.2560590087206929
227,250318_115340,4.225,0.0010179703492922806,0.0001599000314778,0.7995521056545447,0.0037999999999999,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,372.7230469898304,0.06675265293522394,0.917889275603559
228,250318_115433,7.525,0.0010179703492922806,0.000180841035753,0.4438442904791783,0.0045,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,421.5360137437691,0.037055476022269794,1.086974142162138
229,250318_115550,8.275,0.0010179703492922806,0.0001870659344397,0.3350866203164985,0.0048,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,436.04609972853603,0.027975563707524884,1.1594390849729472
230,250318_115656,8.375,0.0010179703492922806,0.0001872713885757,0.3220379848213278,0.0048,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,436.52500827457476,0.02688616499251017,1.1594390849729472
231,250318_115807,4.475,0.0010179703492922806,0.0001634414631433,0.748675706955945,0.004,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,380.9780372413782,0.0625051066391117,0.9661992374774561
232,250318_115918,9.65,0.0010179703492922806,0.0001843046621156,0.3207760300700674,0.0047,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,429.6096417447855,0.026780807471799395,1.1352841040360109
233,250318_120031,5.55,0.0010179703492922806,0.000172621039814,0.5920306235938093,0.0042,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,402.3754050539986,0.049427191129000216,1.0145091993513287
234,250318_120134,6.85,0.0010179703492922806,0.0001758822609958,0.5259186161898689,0.0043,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,409.97723154867964,0.0439076610647608,1.0386641802882652
235,250318_120236,9.3,0.0010179703492922806,0.0001875677583578,0.2729361029418615,0.0049,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,437.2158389592164,0.02278676877256883,1.1835940659098836
236,250318_120345,7.7,0.0010179703492922806,0.0001930017243405,0.3025469255050549,0.0049,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,449.88228023250804,0.025258904043939576,1.1835940659098836
237,250318_120459,9.25,0.0010179703492922806,0.0001952248887434,0.2194725453033758,0.0051,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,455.0644218653147,0.01832322689395344,1.2319040277837565
238,250318_120617,7.15,0.0010179703492922806,0.000184721484349,0.4305555108721887,0.0046,1.0,50gly_5tx,0.625,0.4557520956223705,0.55,0.3414102801879823,0.0482647,0.069,0.1651659352379488,2372.8638876859654,430.58124413566765,0.035946028261749086,1.1111291230990745
