[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
20.85 1 0.930809 0.500347 0.0209217 0.00931476 0.00774371 5.2469e-05 0.130608 0.136503 0.124434 0.411103 14.6451
20.9 0 0.930947 -0.499396 -0.0300539 0.00932011 0.00776248 7.8439e-05 0.1307 0.136558 0.124568 0.409757 14.6298
20.9 1 0.930521 0.499994 0.0285273 0.00931692 0.00775014 7.3461e-05 0.130641 0.136531 0.124472 0.410902 14.6291
20.95 0 0.930534 -0.498894 -0.0377088 0.00932013 0.00776616 0.000103018 0.130715 0.136579 0.124574 0.409963 14.6146
20.95 1 0.930414 0.499491 0.036087 0.00932483 0.00775879 9.54715e-05 0.130704 0.136606 0.124523 0.411195 14.6135
21 0 0.930551 -0.498172 -0.0452476 0.00932872 0.00777971 0.000130575 0.130799 0.136672 0.12465 0.410114 14.5994
21 1 0.930184 0.498871 0.0436998 0.00933168 0.00776394 0.000112819 0.13075 0.136673 0.124546 0.411808 14.5984
21.05 0 0.930266 -0.497448 -0.052815 0.00933222 0.00778552 0.000150424 0.130835 0.136724 0.124668 0.410588 14.5855
21.05 1 0.930078 0.498034 0.0512928 0.00934 0.00777315 0.00014464 0.130817 0.136772 0.124579 0.412736 14.5843
21.1 0 0.930107 -0.496555 -0.0603444 0.00933558 0.00779631 0.000171045 0.130889 0.13678 0.12472 0.410568 14.5732
21.1 1 0.929675 0.497081 0.0588781 0.00933244 0.0077839 0.00017296 0.130829 0.136759 0.124618 0.411914 14.5719
21.15 0 0.930252 -0.49565 -0.0678855 0.00934759 0.00781199 0.000196772 0.130995 0.136912 0.124797 0.411263 14.5577
21.15 1 0.929945 0.49619 0.066393 0.00935183 0.00779813 0.000197419 0.130958 0.136942 0.124687 0.413483 14.5605
21.2 0 0.930272 -0.494603 -0.0754461 0.00935524 0.00782641 0.000219576 0.131079 0.137012 0.124864 0.411665 14.5381
21.2 1 0.929721 0.495149 0.0739601 0.00935304 0.00780853 0.000219892 0.131002 0.136994 0.124722 0.413686 14.5388
21.25 0 0.930286 -0.493444 -0.0829528 0.00936804 0.00783674 0.000245373 0.131167 0.13716 0.124887 0.413459 14.52
21.25 1 0.929979 0.493954 0.0814121 0.00936438 0.00782966 0.000247186 0.131126 0.137136 0.124827 0.414091 14.5166
21.3 0 0.929873 -0.492163 -0.0904596 0.00936506 0.00784351 0.000269792 0.131181 0.137197 0.124877 0.414167 14.504
21.3 1 0.929814 0.492712 0.0888676 0.00935798 0.00784849 0.000265777 0.131173 0.137138 0.124924 0.412538 14.4967
21.35 0 0.929338 -0.490703 -0.0979448 0.00935339 0.00785351 0.000298736 0.131175 0.137191 0.12487 0.414198 14.4905
21.35 1 0.929826 0.491283 0.0963779 0.00936549 0.00786311 0.000288462 0.131258 0.137251 0.124977 0.413354 14.4795
21.4 0 0.929475 -0.489137 -0.105379 0.00935761 0.00787604 0.000320815 0.131277 0.137289 0.124976 0.413909 14.4799
21.4 1 0.929537 0.489653 0.103781 0.00936337 0.00787523 0.000321381 0.131296 0.13733 0.12497 0.414612 14.4649
21.45 0 0.929805 -0.487424 -0.112713 0.00936694 0.00790134 0.000338269 0.131409 0.137414 0.125116 0.41349 14.4607
21.45 1 0.929264 0.487949 0.111155 0.00936161 0.00788642 0.000339857 0.131332 0.137376 0.124995 0.414887 14.4515
21.5 0 0.929643 -0.485774 -0.120138 0.00936333 0.00791798 0.000355026 0.131458 0.137447 0.125184 0.412895 14.4375
21.5 1 0.929163 0.486281 0.118591 0.00935995 0.00790474 0.000363887 0.131395 0.137447 0.125051 0.41503 14.4283
21.55 0 0.929658 -0.483867 -0.127541 0.00936336 0.00793996 0.000383958 0.131542 0.137552 0.125244 0.413473 14.4185
21.55 1 0.929362 0.484428 0.125942 0.00936683 0.00792722 0.000380784 0.131507 0.13756 0.125162 0.414892 14.4089
21.6 0 0.929433 -0.481882 -0.134863 0.00936062 0.00795476 0.000407135 0.131588 0.137623 0.125263 0.414194 14.4047
21.6 1 0.92913 0.482413 0.133325 0.00935496 0.0079498 0.00040938 0.131548 0.13759 0.125214 0.414503 14.3948
21.65 0 0.92934 -0.479738 -0.142186 0.00935424 0.00797712 0.000426772 0.131649 0.137665 0.125344 0.413499 14.3899
21.65 1 0.928912 0.48023 0.140625 0.00935453 0.00796253 0.000426385 0.131594 0.137657 0.125238 0.415083 14.3846
21.7 0 0.929241 -0.477572 -0.149429 0.00935532 0.00799373 0.000448242 0.131716 0.137765 0.125375 0.414475 14.3669
21.7 1 0.929244 0.478071 0.147926 0.00936547 0.00798817 0.000455068 0.131733 0.137857 0.125311 0.416812 14.3613
21.75 0 0.928825 -0.475293 -0.156726 0.00933624 0.00801563 0.000476245 0.131726 0.137768 0.125394 0.414217 14.3506
21.75 1 0.928949 0.475801 0.155228 0.0093559 0.00800539 0.000468883 0.131762 0.13786 0.125368 0.415958 14.3445
21.8 0 0.928908 -0.472736 -0.163887 0.00934458 0.00803329 0.000497425 0.131825 0.137927 0.125427 0.415983 14.3427
21.8 1 0.928475 0.473258 0.162435 0.00934034 0.00802233 0.000495251 0.131767 0.137882 0.125355 0.416467 14.3359
21.85 0 0.92881 -0.470287 -0.171094 0.00935433 0.00804111 0.00050605 0.131892 0.138034 0.125449 0.417175 14.3191
21.85 1 0.928678 0.470749 0.16965 0.00934062 0.00805115 0.000514596 0.131878 0.137991 0.125467 0.416278 14.3165
21.9 0 0.928519 -0.467625 -0.178286 0.00933549 0.00806791 0.000530769 0.131922 0.138046 0.125499 0.416557 14.3027
21.9 1 0.929064 0.468161 0.176727 0.00934563 0.00808344 0.000531895 0.132019 0.138129 0.125612 0.415969 14.2998
21.95 0 0.928292 -0.464842 -0.185345 0.00931695 0.00809685 0.000554508 0.131961 0.138067 0.125559 0.415919 14.2966
21.95 1 0.928592 0.465312 0.183744 0.00932061 0.00810846 0.000554192 0.132019 0.1381 0.125645 0.415026 14.2938
22 0 0.928747 -0.462022 -0.192382 0.00932622 0.00812924 0.000578593 0.132119 0.138276 0.125661 0.41731 14.2742
22 1 0.928925 0.462436 0.190872 0.00933119 0.0081353 0.000582212 0.132161 0.138332 0.125687 0.417677 14.2703
22.05 0 0.928642 -0.459018 -0.199402 0.00930818 0.00816175 0.000592311 0.132174 0.13827 0.125783 0.415275 14.2627
22.05 1 0.928632 0.459534 0.197914 0.00931503 0.00815989 0.000601741 0.132193 0.138358 0.125725 0.417472 14.2507
22.1 0 0.928547 -0.455953 -0.206378 0.00930512 0.00818355 0.000618683 0.132245 0.138415 0.125772 0.417536 14.2474
22.1 1 0.928597 0.456405 0.204903 0.00930917 0.00818392 0.000610529 0.132261 0.138396 0.125828 0.416395 14.2381
22.15 0 0.928873 -0.45277 -0.213279 0.00930792 0.00821638 0.000636635 0.132379 0.138569 0.125886 0.417954 14.2225
22.15 1 0.928491 0.453221 0.211819 0.00930668 0.00820569 0.000639445 0.132334 0.138564 0.125797 0.419267 14.2132
22.2 0 0.928281 -0.44952 -0.220204 0.00928456 0.00823329 0.000643293 0.132355 0.138489 0.125922 0.416241 14.2129
22.2 1 0.928019 0.449957 0.218653 0.00928021 0.0082311 0.000651448 0.13233 0.138507 0.125851 0.417602 14.203
22.25 0 0.928172 -0.446051 -0.22709 0.00928283 0.00825356 0.00066695 0.132425 0.138641 0.125903 0.418701 14.1875
22.25 1 0.928637 0.446534 0.22549 0.00928634 0.00827248 0.000666306 0.13251 0.138684 0.126033 0.417277 14.1815
22.3 0 0.928199 -0.44254 -0.233715 0.00926375 0.00829362 0.000684828 0.132504 0.138693 0.126012 0.417744 14.1755
22.3 1 0.928244 0.44293 0.232247 0.00926121 0.00830133 0.000687333 0.132524 0.138705 0.126039 0.417484 14.1696
22.35 0 0.928267 -0.439041 -0.240489 0.00925622 0.00832548 0.000701872 0.132596 0.138802 0.126085 0.418144 14.1576
22.35 1 0.927955 0.43944 0.238919 0.00925208 0.00831842 0.000694174 0.132554 0.138721 0.126085 0.416996 14.1566
22.4 0 0.927996 -0.435235 -0.247175 0.00924183 0.00834913 0.000716812 0.132631 0.138852 0.126104 0.41856 14.1459
22.4 1 0.927734 0.4357 0.245595 0.00924077 0.00834241 0.000714219 0.132602 0.138819 0.126078 0.418487 14.1404
22.45 0 0.927826 -0.431554 -0.25377 0.00922537 0.00837774 0.000723062 0.132677 0.13885 0.126202 0.417 14.1328
22.45 1 0.927325 0.431917 0.252236 0.00922246 0.0083635 0.00072534 0.132612 0.138823 0.126095 0.418283 14.1214
22.5 0 0.927416 -0.427568 -0.260302 0.00922226 0.0083868 0.000742255 0.132699 0.138969 0.126117 0.420011 14.1122
22.5 1 0.927775 0.427964 0.258704 0.00921705 0.00840986 0.000745347 0.132766 0.139004 0.126221 0.418889 14.1011
22.55 0 0.927624 -0.42357 -0.266748 0.00920123 0.00843621 0.000756606 0.132806 0.139043 0.126261 0.418819 14.0912
22.55 1 0.927737 0.424007 0.265228 0.00920277 0.00844378 0.000762669 0.13284 0.139105 0.126265 0.419636 14.0853
22.6 0 0.927901 -0.419431 -0.273143 0.00919391 0.00847632 0.000768721 0.132929 0.139165 0.126387 0.418584 14.0762
22.6 1 0.927277 0.419757 0.271651 0.00918744 0.00846063 0.000773917 0.132846 0.139133 0.126246 0.42032 14.0706
22.65 0 0.927306 -0.415323 -0.279521 0.0091693 0.00849668 0.000783153 0.132913 0.139178 0.126338 0.419525 14.059
22.65 1 0.927414 0.415664 0.278007 0.00917458 0.00849997 0.000784095 0.132946 0.139218 0.126362 0.419714 14.0578
22.7 0 0.927634 -0.410947 -0.285901 0.00916951 0.00853163 0.000791983 0.133046 0.139315 0.126466 0.419476 14.0523
22.7 1 0.927611 0.41126 0.284293 0.00916476 0.00854105 0.000804577 0.133063 0.139397 0.126412 0.421459 14.0441
22.75 0 0.927278 -0.406574 -0.292069 0.00912811 0.00857726 0.000803161 0.133062 0.139297 0.12652 0.418372 14.0293
22.75 1 0.927329 0.406895 0.290472 0.00913181 0.00857898 0.000800945 0.133082 0.139303 0.126555 0.417914 14.0188
22.8 0 0.927612 -0.402066 -0.298298 0.00913881 0.00860546 0.00082623 0.133208 0.139573 0.126522 0.422219 14.017
22.8 1 0.927049 0.402492 0.296616 0.00913942 0.00858332 0.000819537 0.133127 0.139476 0.126459 0.421836 14.0099
22.85 0 0.926965 -0.397547 -0.304379 0.00910677 0.00862797 0.00082378 0.133172 0.139465 0.126566 0.420024 13.9916
22.85 1 0.926706 0.397912 0.302797 0.00910468 0.00862317 0.00082727 0.133146 0.139467 0.12651 0.420929 13.9869
22.9 0 0.927042 -0.392856 -0.3103 0.00910136 0.00865897 0.000835192 0.133268 0.139601 0.126619 0.421111 13.9807
22.9 1 0.92728 0.393176 0.308793 0.00910566 0.00866848 0.000837621 0.13332 0.139662 0.12666 0.421336 13.9808
22.95 0 0.927009 -0.38808 -0.316318 0.00907764 0.00870135 0.000842876 0.133338 0.139665 0.126696 0.420828 13.9708
22.95 1 0.926813 0.388448 0.314752 0.00907242 0.00870329 0.000850685 0.133326 0.139702 0.126628 0.422382 13.9581
23 0 0.926914 -0.383186 -0.322218 0.00906102 0.00873579 0.000853767 0.133405 0.139768 0.126722 0.421853 13.9446
23 1 0.926653 0.383457 0.32066 0.00905546 0.00873267 0.000849349 0.133372 0.139704 0.126724 0.420935 13.936
23.05 0 0.927039 -0.378291 -0.328104 0.0090613 0.00876501 0.000871089 0.133515 0.139977 0.126725 0.424718 13.9328
23.05 1 0.926965 0.378612 0.326417 0.00905721 0.00876729 0.000862702 0.133508 0.139907 0.126787 0.422808 13.929
23.1 0 0.927195 -0.373284 -0.333699 0.00903198 0.00881832 0.000862685 0.133605 0.13996 0.126932 0.421312 13.9141
23.1 1 0.926394 0.373576 0.332127 0.00902476 0.00879586 0.000870222 0.133494 0.139914 0.126749 0.423491 13.9129
23.15 0 0.926551 -0.368121 -0.339367 0.00901471 0.00882838 0.000866925 0.133578 0.139953 0.126883 0.421973 13.9014
23.15 1 0.926597 0.368362 0.337802 0.00901687 0.00883186 0.000866204 0.133599 0.139968 0.126911 0.421738 13.8898
23.2 0 0.92662 -0.362929 -0.344992 0.00899305 0.00887583 0.000877004 0.133675 0.140096 0.126929 0.423243 13.8856
23.2 1 0.926486 0.363323 0.343379 0.00898558 0.00888068 0.000876421 0.133665 0.140079 0.126926 0.423058 13.8798
23.25 0 0.926654 -0.357668 -0.350424 0.00897505 0.0089156 0.000879577 0.133756 0.140181 0.127006 0.423254 13.8631
23.25 1 0.926887 0.35792 0.348887 0.00899046 0.00891437 0.000879643 0.133809 0.140235 0.127059 0.423185 13.8596
23.3 0 0.926366 -0.352248 -0.355901 0.00895981 0.00894004 0.000884536 0.13379 0.140246 0.127007 0.424141 13.8523
23.3 1 0.926046 0.352582 0.354283 0.00896445 0.00892433 0.000881267 0.133749 0.140185 0.126987 0.423584 13.8434
23.35 0 0.926081 -0.346787 -0.361167 0.00892612 0.00898101 0.000879086 0.133818 0.140236 0.127075 0.422953 13.8355
23.35 1 0.92613 0.347117 0.35963 0.00892828 0.00898666 0.000889909 0.133847 0.140341 0.12702 0.42524 13.8289
23.4 0 0.926478 -0.341357 -0.366436 0.00892391 0.00902194 0.000883243 0.133962 0.14041 0.127187 0.423648 13.8155
23.4 1 0.926283 0.341546 0.364866 0.00892756 0.00901355 0.000884398 0.133944 0.140399 0.127162 0.423882 13.8117
23.45 0 0.926125 -0.335662 -0.371736 0.0089093 0.00904249 0.000884194 0.133984 0.140446 0.127194 0.424041 13.802
23.45 1 0.92629 0.335957 0.369962 0.00890451 0.00905868 0.000886907 0.134027 0.140512 0.127211 0.42469 13.794
23.5 0 0.92609 -0.330057 -0.376648 0.0088777 0.00909376 0.000883201 0.134058 0.140538 0.127247 0.424499 13.783
23.5 1 0.925838 0.330217 0.375071 0.0088771 0.00908675 0.000882879 0.134029 0.140506 0.127223 0.424429 13.7758
23.55 0 0.925868 -0.324197 -0.381711 0.00886383 0.00911868 0.000882498 0.134099 0.140591 0.127276 0.424786 13.7724
23.55 1 0.925669 0.324465 0.380048 0.00884772 0.00913004 0.000881732 0.134081 0.140583 0.127247 0.425121 13.7691
23.6 0 0.92619 -0.31839 -0.386629 0.00885615 0.00916263 0.000885611 0.134234 0.14077 0.127363 0.425935 13.7573
23.6 1 0.92617 0.318665 0.385032 0.00885296 0.00916849 0.000884021 0.134244 0.140774 0.127379 0.425737 13.7454
23.65 0 0.925846 -0.31253 -0.391477 0.00883167 0.00919181 0.000875568 0.134252 0.140753 0.127419 0.424832 13.7313
23.65 1 0.92516 0.312755 0.389762 0.00881905 0.00917576 0.000865652 0.134145 0.140579 0.127386 0.422956 13.7255
23.7 0 0.92563 -0.306462 -0.396166 0.00880471 0.00922886 0.00086366 0.134289 0.140756 0.127495 0.423733 13.7193
23.7 1 0.92568 0.306738 0.394449 0.00880702 0.00923371 0.000870914 0.134316 0.140833 0.127465 0.425245 13.7193
23.75 0 0.925903 -0.300379 -0.400835 0.00879475 0.00927283 0.000864275 0.134416 0.140929 0.12757 0.42497 13.7088
23.75 1 0.92521 0.300567 0.399202 0.0087887 0.00925209 0.000866308 0.134316 0.140834 0.127465 0.425264 13.7009
23.8 0 0.9256 -0.2942 -0.405256 0.00877415 0.00930299 0.000866029 0.134451 0.141025 0.127539 0.426753 13.6871
23.8 1 0.925232 0.29447 0.403592 0.00876607 0.00929753 0.000863712 0.134401 0.140964 0.1275 0.426506 13.6836
23.85 0 0.925325 -0.288148 -0.409869 0.0087436 0.00934372 0.000861398 0.134489 0.141109 0.127526 0.428068 13.6739
23.85 1 0.925244 0.288397 0.408164 0.0087505 0.00933579 0.000858526 0.134485 0.141069 0.127563 0.426983 13.663
23.9 0 0.925655 -0.281848 -0.414151 0.0087387 0.00938312 0.000852373 0.134617 0.141224 0.127669 0.427501 13.6505
23.9 1 0.924722 0.282074 0.412414 0.00872863 0.00935413 0.000847147 0.134472 0.141028 0.12758 0.426164 13.6463
23.95 0 0.925316 -0.275491 -0.418363 0.00873141 0.00939289 0.00083364 0.134627 0.141131 0.127791 0.424392 13.6438
23.95 1 0.924933 0.275719 0.416693 0.00872248 0.00938992 0.000840025 0.134582 0.141139 0.12769 0.42603 13.6358
24 0 0.925701 -0.269021 -0.422524 0.00871151 0.00945531 0.000839632 0.134784 0.141434 0.12779 0.428521 13.6254
24 1 0.925382 0.269278 0.420813 0.00870661 0.00944776 0.000832288 0.134738 0.141338 0.127798 0.427114 13.621
24.05 0 0.925047 -0.262655 -0.426616 0.0086871 0.0094692 0.000820273 0.134745 0.141328 0.127824 0.426594 13.6124
24.05 1 0.924728 0.26283 0.424856 0.00867764 0.00946936 0.000822983 0.134711 0.141328 0.127752 0.427657 13.606
24.1 0 0.924837 -0.256126 -0.430569 0.00865076 0.00951677 0.000799497 0.134787 0.141372 0.127864 0.426582 13.5885
24.1 1 0.924819 0.256313 0.428859 0.00865559 0.00951622 0.000807 0.134803 0.141425 0.127838 0.427672 13.5827
24.15 0 0.924663 -0.24948 -0.434471 0.00863975 0.00954167 0.000793749 0.134838 0.141447 0.127889 0.427219 13.5759
24.15 1 0.924837 0.249758 0.432593 0.00863978 0.00955501 0.000801086 0.134888 0.141563 0.127866 0.429125 13.5699
24.2 0 0.924939 -0.242859 -0.438182 0.00863089 0.00958508 0.000787585 0.134967 0.141625 0.127962 0.428527 13.5563
24.2 1 0.92443 0.2431 0.436445 0.00862983 0.00956621 0.000787778 0.134893 0.141523 0.127919 0.427805 13.5512
24.25 0 0.925139 -0.236204 -0.44186 0.00861938 0.00962533 0.00076746 0.135073 0.141704 0.1281 0.427538 13.5478
24.25 1 0.92476 0.236418 0.440092 0.00862539 0.00960596 0.000773959 0.135024 0.141646 0.128059 0.427381 13.5405
24.3 0 0.924796 -0.229514 -0.445487 0.00861036 0.00964092 0.00076524 0.135097 0.141762 0.128087 0.428516 13.5292
24.3 1 0.924964 0.229739 0.443671 0.00861396 0.00964844 0.000764748 0.135138 0.141806 0.128125 0.428543 13.5258
24.35 0 0.924269 -0.222714 -0.448864 0.00857033 0.00968036 0.000746744 0.135095 0.141815 0.128023 0.430175 13.5231
24.35 1 0.924199 0.222921 0.447091 0.00858028 0.00966675 0.000734459 0.135082 0.141683 0.12814 0.426651 13.5123
24.4 0 0.924243 -0.215842 -0.452271 0.00856172 0.00970747 0.000730964 0.135164 0.141868 0.128108 0.429619 13.4979
24.4 1 0.924592 0.216043 0.450496 0.00856502 0.00972542 0.000736869 0.135242 0.142008 0.12812 0.431311 13.4952
24.45 0 0.924449 -0.208891 -0.455463 0.00855752 0.00973988 0.000707826 0.135268 0.141922 0.128269 0.427957 13.4827
24.45 1 0.923827 0.209076 0.453726 0.00855047 0.00972277 0.000712969 0.135179 0.141842 0.128169 0.428372 13.4746
24.5 0 0.924602 -0.201971 -0.458636 0.00854603 0.00977921 0.00069081 0.135371 0.142046 0.128348 0.428446 13.4656
24.5 1 0.924399 0.202145 0.456876 0.00854251 0.00977774 0.000692431 0.135352 0.142042 0.128314 0.428896 13.4651
24.55 0 0.92394 -0.194928 -0.461542 0.00852528 0.00979239 0.000678603 0.135343 0.142037 0.1283 0.429035 13.4476
24.55 1 0.924364 0.195117 0.459781 0.00853275 0.00980713 0.000678972 0.135425 0.142134 0.128365 0.429376 13.4431
24.6 0 0.924153 -0.187875 -0.464618 0.00851119 0.00983729 0.000657849 0.135457 0.142185 0.128376 0.429889 13.4389
24.6 1 0.923946 0.18812 0.462842 0.0085127 0.00982986 0.000662829 0.135435 0.142167 0.12835 0.430026 13.4296
24.65 0 0.924056 -0.180756 -0.467335 0.00849715 0.00986879 0.000641832 0.135521 0.142283 0.128403 0.430804 13.4187
24.65 1 0.924104 0.180984 0.465665 0.00850433 0.00986576 0.000640719 0.135536 0.142266 0.128454 0.429825 13.4181
24.7 0 0.923827 -0.173731 -0.470111 0.00847614 0.00990163 0.000622296 0.135565 0.142373 0.128396 0.432105 13.4049
24.7 1 0.923691 0.173817 0.468242 0.00848084 0.00989202 0.000615206 0.135547 0.142285 0.128455 0.430069 13.3994
24.75 0 0.92367 -0.166552 -0.472785 0.00846541 0.00992534 0.000598508 0.135612 0.142403 0.128463 0.431506 13.3969
24.75 1 0.923232 0.166709 0.470855 0.00845059 0.00992598 0.00060343 0.13556 0.142417 0.128337 0.433538 13.3883
24.8 0 0.923023 -0.15935 -0.475181 0.00845044 0.00993147 0.000578875 0.13558 0.142344 0.12846 0.430763 13.3778
24.8 1 0.923381 0.159548 0.473424 0.00845507 0.00994545 0.00057303 0.135649 0.14241 0.128532 0.430588 13.378
24.85 0 0.923785 -0.152083 -0.477597 0.00845465 0.00998399 0.000563768 0.135789 0.142614 0.128602 0.432251 13.3643
24.85 1 0.923648 0.152312 0.475784 0.00845617 0.00997794 0.000560387 0.135772 0.142562 0.128624 0.431256 13.3608
24.9 0 0.923625 -0.144852 -0.479855 0.00844332 0.0100075 0.000531886 0.135834 0.142627 0.128683 0.431254 13.3544
24.9 1 0.923615 0.144977 0.478042 0.00844083 0.0100154 0.000545281 0.135854 0.142729 0.128611 0.43364 13.3457
24.95 0 0.923038 -0.137514 -0.48201 0.0084387 0.0100041 0.000509833 0.135804 0.142517 0.128742 0.428905 13.3358
24.95 1 0.923765 0.137627 0.480192 0.00844539 0.0100351 0.000512127 0.135943 0.142729 0.1288 0.430882 13.335
25 0 0.923737 -0.130198 -0.484087 0.00843546 0.0100624 0.000493329 0.136007 0.142831 0.128822 0.431901 13.3173
25 1 0.923358 0.130317 0.482161 0.00844057 0.0100408 0.00049029 0.135946 0.142682 0.128859 0.429391 13.3153
25.05 0 0.923639 -0.122845 -0.486021 0.00842506 0.01009 0.00046908 0.13607 0.14292 0.128857 0.432574 13.3031
25.05 1 0.923327 0.12299 0.484172 0.00842203 0.0100807 0.000465632 0.136025 0.142846 0.128843 0.431796 13.2977
25.1 0 0.92354 -0.115416 -0.487772 0.00842302 0.0101079 0.000444516 0.136128 0.142954 0.128941 0.431786 13.2922
25.1 1 0.923294 0.115585 0.485974 0.0084144 0.0101083 0.000442461 0.136098 0.142947 0.128886 0.432496 13.284
25.15 0 0.923371 -0.10794 -0.489508 0.00841904 0.0101238 0.000411601 0.136172 0.142954 0.129034 0.430434 13.2751
25.15 1 0.923377 0.108143 0.487612 0.0084128 0.0101349 0.000419136 0.13619 0.143049 0.128967 0.432664 13.2731
25.2 0 0.923401 -0.100535 -0.491163 0.00840889 0.0101582 0.000394771 0.136261 0.14313 0.129027 0.432856 13.2577
25.2 1 0.923087 0.100686 0.489181 0.00840723 0.0101465 0.000382598 0.136212 0.143017 0.129049 0.431041 13.2576
25.25 0 0.923061 -0.0930605 -0.492632 0.00840281 0.0101684 0.000365964 0.136276 0.143117 0.129073 0.432003 13.2424
25.25 1 0.923115 0.0931975 0.490733 0.00839572 0.0101827 0.000363374 0.136303 0.143204 0.129032 0.433747 13.2404
25.3 0 0.923209 -0.0855167 -0.494023 0.00840617 0.0101931 0.000346739 0.136379 0.143234 0.129161 0.432271 13.23
25.3 1 0.922896 0.0856767 0.492118 0.00839523 0.0101932 0.000345229 0.136339 0.143228 0.129083 0.433319 13.2252
25.35 0 0.922625 -0.0780415 -0.495288 0.0083942 0.0101988 0.000313866 0.136356 0.143191 0.12916 0.43171 13.2189
25.35 1 0.922739 0.0781771 0.493417 0.00839203 0.0102096 0.00031612 0.136388 0.143269 0.12914 0.433025 13.212
25.4 0 0.922771 -0.0704671 -0.496378 0.00838746 0.0102353 0.000284679 0.136465 0.143375 0.129187 0.433736 13.2067
25.4 1 0.922646 0.0706474 0.494492 0.00838869 0.0102297 0.000283419 0.136449 0.143334 0.129198 0.433043 13.2
25.45 0 0.922732 -0.0629069 -0.497413 0.00838609 0.0102563 0.000263616 0.136537 0.143476 0.129226 0.434491 13.1899
25.45 1 0.92255 0.0630486 0.495456 0.0083878 0.0102468 0.000254196 0.136509 0.143394 0.129257 0.432967 13.1889
25.5 0 0.922573 -0.0554203 -0.498346 0.00838104 0.0102757 0.000235275 0.13659 0.143558 0.129246 0.435261 13.1746
25.5 1 0.922328 0.0555114 0.496335 0.00837617 0.0102714 0.000227008 0.136556 0.143515 0.129223 0.435023 13.1766
25.55 0 0.922537 -0.0478415 -0.499157 0.00837838 0.0102988 0.000206168 0.136664 0.143671 0.129279 0.436249 13.1601
25.55 1 0.922413 0.0479939 0.497163 0.00837993 0.0102922 0.000200004 0.136646 0.143617 0.1293 0.435246 13.1609
25.6 0 0.922565 -0.0401771 -0.499832 0.00838487 0.0103132 0.00017037 0.136741 0.143723 0.129383 0.435428 13.1464
25.6 1 0.922316 0.0404201 0.49779 0.00837704 0.0103124 0.000169629 0.136709 0.143716 0.129323 0.436193 13.1462
25.65 0 0.922346 -0.0326065 -0.500316 0.00838007 0.0103303 0.000144211 0.136786 0.143811 0.129379 0.436626 13.1332
25.65 1 0.9221 0.0328507 0.498369 0.00837201 0.0103298 0.000147022 0.136755 0.143811 0.129314 0.437549 13.1322
25.7 0 0.922007 -0.0250302 -0.500781 0.00837704 0.0103385 0.000110324 0.136805 0.143838 0.12939 0.436815 13.1204
25.7 1 0.922005 0.0251958 0.498856 0.00837292 0.0103458 0.000113208 0.136816 0.143891 0.129356 0.437979 13.1184
25.75 0 0.922095 -0.0174255 -0.50105 0.00838021 0.0103611 7.89064e-05 0.136899 0.143974 0.129438 0.437872 13.1077
25.75 1 0.922216 0.017582 0.499164 0.00838388 0.0103648 7.95044e-05 0.136926 0.144 0.129466 0.437807 13.1054
25.8 0 0.921756 -0.00979749 -0.501247 0.0083819 0.0103642 5.36606e-05 0.136916 0.143984 0.129464 0.437626 13.095
25.8 1 0.921939 0.00994438 0.499369 0.00838888 0.0103667 5.06396e-05 0.136951 0.144 0.129519 0.437048 13.0924
25.85 0 0.92166 -0.00218927 -0.501361 0.00839091 0.0103706 2.22733e-05 0.136973 0.14402 0.129543 0.436967 13.0825
25.85 1 0.921845 0.00231906 0.499431 0.00839233 0.0103805 2.40275e-05 0.137014 0.144089 0.129553 0.4377 13.0797
25.9 0 0.921628 0.00542416 -0.501367 0.00839845 0.0103824 -1.01708e-05 0.137043 0.1441 0.129602 0.437147 13.0698
25.9 1 0.921626 -0.0053237 0.499411 0.00839723 0.010386 1.55138e-06 0.137052 0.144125 0.129593 0.437592 13.0671
25.95 0 0.921534 0.0130583 -0.501213 0.0083995 0.0103996 -3.30508e-05 0.13711 0.144223 0.129607 0.438657 13.057
25.95 1 0.921467 -0.0129744 0.499279 0.00839758 0.0104007 -3.24044e-05 0.137107 0.14423 0.129592 0.438958 13.0547
26 0 0.921256 0.0207189 -0.500996 0.00840271 0.0104045 -6.05481e-05 0.137139 0.144266 0.129622 0.438995 13.0442
26 1 0.921494 -0.0205541 0.498946 0.00841155 0.0104076 -6.86114e-05 0.137183 0.144291 0.129686 0.438403 13.0427
26.05 0 0.921282 0.0282912 -0.500625 0.00841213 0.0104177 -9.84676e-05 0.137222 0.144378 0.129671 0.439714 13.0316
26.05 1 0.92128 -0.0281413 0.498598 0.00841745 0.0104128 -0.000103013 0.137223 0.144347 0.129709 0.438796 13.0309
26.1 0 0.92119 0.0358691 -0.500126 0.00842894 0.0104151 -0.000126707 0.137274 0.144382 0.129776 0.438288 13.0191
26.1 1 0.921249 -0.0357673 0.498128 0.00842538 0.0104249 -0.000128425 0.137296 0.144451 0.129747 0.439575 13.0195
26.15 0 0.92116 0.0434927 -0.499541 0.00843352 0.0104319 -0.000157756 0.137352 0.144529 0.129778 0.440125 13.007
26.15 1 0.92103 -0.0433992 0.497554 0.00843286 0.010428 -0.000151413 0.137335 0.144495 0.12978 0.439665 13.0085
