[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
1.6 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.62 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.62 1 0.814889 -0.000102457 7.03299 1.03486 0.00483458 0.00569299 -3.77221e-05 0.102604 0.106721 0.0983151 0.389 
1.62 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.64 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.64 1 0.808743 0.000225738 7.03117 1.03833 0.0049846 0.00545936 -4.21225e-05 0.102196 0.104528 0.0998087 0.297087 
1.64 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.66 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.66 1 0.80617 2.98214e-05 7.02831 1.04182 0.00523706 0.00519577 -2.21362e-06 0.102141 0.102344 0.101938 0.0890421 
1.66 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.68 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.68 1 0.821335 -0.000211719 7.0252 1.04667 0.00544148 0.00533324 -0.000117035 0.103801 0.105036 0.102552 0.216217 
1.68 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.7 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.7 1 0.828941 -1.98916e-05 7.02333 1.05149 0.00546279 0.00547107 -0.000179646 0.104565 0.10627 0.102832 0.252283 
1.7 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.72 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.72 1 0.824414 9.45598e-05 7.02124 1.05515 0.00537238 0.00550386 -3.96496e-06 0.104289 0.104919 0.103656 0.154697 
1.72 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.74 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.74 1 0.832384 -0.000110807 7.01869 1.05917 0.0053735 0.0056749 6.71979e-06 0.105111 0.106537 0.103666 0.230572 
1.74 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.76 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.76 1 0.836196 -2.3682e-05 7.01608 1.06266 0.0054266 0.00569339 -1.32699e-05 0.105451 0.106715 0.104172 0.216994 
1.76 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.78 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.78 1 0.836185 -1.29585e-05 7.01495 1.06441 0.00543407 0.00570344 -1.36203e-05 0.105534 0.106809 0.104244 0.217863 
1.78 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.8 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.8 1 0.83545 -2.21927e-06 7.01382 1.06615 0.00543914 0.00570983 -1.23262e-05 0.105589 0.106868 0.104294 0.218175 
1.8 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.82 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.82 1 0.837917 -8.75809e-05 7.01221 1.06855 0.00546436 0.00577991 -7.65848e-05 0.106039 0.10768 0.104372 0.245972 
1.82 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.84 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.84 1 0.831755 2.05896e-05 7.00942 1.07183 0.00546226 0.00572279 -4.45523e-05 0.105759 0.107053 0.10445 0.219208 
1.84 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.86 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.86 1 0.825436 0.000107431 7.00641 1.07659 0.00548419 0.00562079 -0.000112512 0.10538 0.106622 0.104124 0.215201 
1.86 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.88 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.88 1 0.824116 0.000112899 7.00461 1.07981 0.00542674 0.00570517 -6.40956e-05 0.105508 0.106951 0.104045 0.231505 
1.88 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.9 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.9 1 0.822532 0.000107681 7.0037 1.08495 0.00541665 0.00572984 -7.04192e-05 0.105577 0.107191 0.103938 0.24449 
1.9 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.92 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.92 1 0.820938 -0.000104382 7.00234 1.09133 0.00542559 0.00571435 6.67404e-05 0.105546 0.107042 0.104028 0.235645 
1.92 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.94 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.94 1 0.816403 -1.90232e-05 7.00036 1.095 0.00534493 0.00572017 5.32776e-05 0.105191 0.107029 0.10332 0.260968 
1.94 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.96 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.96 1 0.826963 -0.000282652 6.99708 1.0981 0.00554325 0.00577235 7.08192e-05 0.106375 0.107633 0.105101 0.215639 
1.96 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.98 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.98 1 0.841369 -0.000107161 6.99356 1.10113 0.00578663 0.00584537 -6.07672e-05 0.107852 0.108476 0.107224 0.151471 
1.98 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2 1 0.837931 -1.95682e-05 6.99024 1.1042 0.00551967 0.00607406 -8.09004e-05 0.107674 0.110323 0.104958 0.308058 
2 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.02 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.02 1 0.833681 9.38692e-05 6.98836 1.10754 0.00542886 0.00610264 5.79015e-05 0.107385 0.110522 0.104153 0.334571 
2.02 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.04 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.04 1 0.827943 0.000190032 6.98528 1.11186 0.00553824 0.00590106 5.82583e-05 0.106955 0.108721 0.105158 0.253921 
2.04 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.06 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.06 1 0.823725 9.64462e-05 6.98357 1.11415 0.00549934 0.00586876 0.000128747 0.106621 0.108712 0.104488 0.276051 
2.06 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.08 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.08 1 0.822424 -9.23619e-05 6.98237 1.11728 0.00555104 0.00582739 6.64508e-06 0.10667 0.107959 0.105365 0.217889 
2.08 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.1 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.1 1 0.829245 -0.000102981 6.98042 1.1222 0.00555936 0.00601458 -2.78904e-05 0.107582 0.109693 0.105429 0.276099 
2.1 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.12 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.12 1 0.840297 7.65754e-06 6.9786 1.12608 0.0055915 0.0062365 -9.2323e-05 0.108757 0.111798 0.105627 0.327649 
2.12 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.14 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.14 1 0.838509 6.86107e-06 6.97657 1.13238 0.00571569 0.00610971 -0.000109291 0.108745 0.110797 0.106653 0.270944 
2.14 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.16 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.16 1 0.842364 0.000279661 6.97475 1.13615 0.00563816 0.00628279 -5.3013e-05 0.109183 0.112135 0.106149 0.322349 
2.16 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.18 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.18 1 0.822002 0.000183225 6.97299 1.14156 0.00557755 0.00591567 5.66927e-06 0.107206 0.108773 0.105617 0.239143 
2.18 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.2 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.2 1 0.817971 8.56092e-05 6.9714 1.14404 0.00555555 0.00585975 7.80537e-05 0.106842 0.108431 0.10523 0.241169 
2.2 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.22 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.22 1 0.82063 -0.00018895 6.96978 1.14762 0.00561671 0.00588714 -0.000121772 0.107256 0.108939 0.105546 0.247651 
2.22 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.24 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.24 1 0.827167 -1.05928e-05 6.96761 1.1505 0.00569682 0.00597435 -0.000244966 0.108033 0.110609 0.105395 0.303397 
2.24 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.26 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.26 1 0.82627 5.98346e-07 6.96641 1.15238 0.0057014 0.00597785 -0.000251388 0.108071 0.110693 0.105383 0.306028 
2.26 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.28 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.28 1 0.821001 0.0001025 6.96416 1.15616 0.00560657 0.00602479 -0.000171432 0.107849 0.110328 0.105312 0.298093 
2.28 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.3 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.3 1 0.826785 -9.55595e-05 6.96103 1.15928 0.00571393 0.00609735 -0.000116529 0.10868 0.110725 0.106595 0.270549 
2.3 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.32 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.32 1 0.829288 -0.000190234 6.95923 1.16474 0.00567353 0.00624319 2.40602e-05 0.109164 0.111752 0.106513 0.302578 
2.32 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.34 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.34 1 0.846045 -7.64464e-05 6.95567 1.16974 0.00598247 0.00632868 -0.000116637 0.110956 0.112821 0.109058 0.256113 
2.34 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.36 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.36 1 0.845113 0.000270588 6.95237 1.17408 0.00605589 0.00625317 4.92102e-05 0.110946 0.111935 0.109948 0.187595 
2.36 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.38 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.38 1 0.833056 -1.00402e-05 6.95012 1.17939 0.00604905 0.006011 3.0275e-05 0.109818 0.110143 0.109492 0.10858 
2.38 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.4 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.4 1 0.840043 -0.000195114 6.94832 1.18375 0.00617034 0.00604094 -4.87172e-06 0.110505 0.11109 0.109916 0.145013 
2.4 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.42 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.42 1 0.840041 -2.43223e-05 6.94578 1.18594 0.00615755 0.00606724 -3.271e-05 0.110566 0.111069 0.11006 0.134458 
2.42 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.44 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.44 1 0.833367 -1.04334e-05 6.94288 1.18839 0.00588404 0.00620978 1.52907e-05 0.109972 0.111449 0.108474 0.229523 
2.44 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.46 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.46 1 0.825243 0.000187683 6.94074 1.19142 0.00582873 0.00611752 0.000151552 0.109299 0.111198 0.107367 0.260225 
2.46 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.48 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.48 1 0.8244 -0.000191468 6.93819 1.19591 0.00576849 0.00619503 0.000234705 0.109378 0.11224 0.106439 0.317321 
2.48 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.5 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.5 1 0.83491 -0.000283986 6.93596 1.1996 0.00584815 0.00637503 9.00457e-05 0.110558 0.113049 0.108011 0.29519 
2.5 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.52 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.52 1 0.841696 9.09886e-05 6.93456 1.20431 0.00587978 0.00651298 -2.04594e-05 0.111323 0.114137 0.108435 0.312111 
2.52 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.54 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.54 1 0.844979 2.54055e-06 6.93316 1.20861 0.00587992 0.00661984 2.26269e-05 0.111802 0.11507 0.108436 0.33462 
2.54 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.56 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.56 1 0.844078 -1.18196e-05 6.93206 1.21368 0.00588438 0.00660591 2.30959e-05 0.11176 0.114949 0.108477 0.330813 
2.56 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.58 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.58 1 0.835805 0.000187089 6.93024 1.21692 0.00584464 0.00650043 9.99663e-05 0.111108 0.114152 0.107979 0.324387 
2.58 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.6 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.6 1 0.830428 0.00011808 6.92715 1.22183 0.00584706 0.00643048 8.68815e-05 0.110804 0.113518 0.108022 0.307376 
2.6 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.62 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.62 1 0.825528 -9.03868e-06 6.92547 1.22591 0.00595236 0.00621789 3.1024e-05 0.110319 0.111548 0.109076 0.209355 
2.62 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.64 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.64 1 0.828316 -9.00093e-05 6.92276 1.22918 0.00603688 0.00621121 1.69269e-05 0.110671 0.11147 0.109866 0.169066 
2.64 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.66 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.66 1 0.837783 -1.34802e-06 6.91952 1.23099 0.00632942 0.00614886 2.40465e-05 0.111706 0.112539 0.110867 0.171776 
2.66 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.68 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.68 1 0.83674 7.3809e-06 6.91871 1.2344 0.00629507 0.00620674 -4.53212e-05 0.111811 0.112376 0.111244 0.141575 
2.68 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.7 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.7 1 0.842597 -0.000172266 6.91669 1.24127 0.00626609 0.00644026 1.1927e-05 0.112722 0.1135 0.11194 0.165204 
2.7 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.72 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.72 1 0.852814 -8.68722e-05 6.91369 1.24581 0.00627344 0.00667824 -3.66085e-05 0.113805 0.115599 0.111984 0.24813 
2.72 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.74 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.74 1 0.848086 0.00017386 6.91221 1.25072 0.00627067 0.00660073 2.45279e-05 0.113452 0.114913 0.111972 0.224811 
2.74 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.76 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.76 1 0.851327 8.86874e-05 6.91071 1.25346 0.00627917 0.00668769 -3.35781e-05 0.113872 0.115676 0.11204 0.248756 
2.76 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.78 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.78 1 0.846557 0.000184422 6.90773 1.25948 0.00628212 0.00661525 2.34958e-05 0.113567 0.115038 0.112076 0.225484 
2.78 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.8 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.8 1 0.838469 0.000171673 6.90594 1.26491 0.00629464 0.00641982 3.99854e-05 0.112758 0.113415 0.112098 0.151978 
2.8 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.82 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.82 1 0.834698 8.11546e-05 6.90496 1.2677 0.0063266 0.00630281 1.25732e-05 0.112381 0.112535 0.112227 0.0739413 
2.82 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.84 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.84 1 0.830364 -4.89169e-06 6.90262 1.27113 0.00629504 0.00626187 -2.98265e-05 0.112058 0.112362 0.111753 0.103984 
2.84 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.86 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.86 1 0.833202 -9.21144e-05 6.89853 1.27633 0.00613508 0.00654483 -9.42558e-05 0.112605 0.11459 0.110584 0.262103 
2.86 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.88 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.88 1 0.829534 -2.20017e-05 6.89554 1.27915 0.00604974 0.00656202 -9.40211e-05 0.112302 0.114706 0.109846 0.28801 
2.88 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.9 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.9 1 0.833418 -0.000101739 6.8931 1.28471 0.00592658 0.00677777 -1.2392e-05 0.112714 0.11643 0.108871 0.35445 
2.9 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.92 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.92 1 0.837335 -0.000191047 6.89232 1.2876 0.00592296 0.00688596 2.99942e-05 0.113176 0.117362 0.10883 0.374301 
2.92 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.94 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.94 1 0.844279 -5.23299e-06 6.89127 1.29123 0.00590861 0.00707279 2.9584e-05 0.113936 0.118942 0.1087 0.405949 
2.94 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.96 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.96 1 0.835974 0.000186385 6.89024 1.29488 0.00592846 0.0068948 3.07698e-05 0.11324 0.117437 0.108881 0.374724 
2.96 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.98 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
2.98 1 0.833953 -0.000162762 6.8882 1.29967 0.00601972 0.00679844 -9.59688e-05 0.113217 0.116706 0.109618 0.343176 
2.98 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3 1 0.83507 0.000110275 6.8841 1.3049 0.00627499 0.00661737 -0.000167252 0.113545 0.115633 0.111417 0.267575 
3 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.02 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.02 1 0.83037 0.000170872 6.88032 1.30882 0.00640099 0.00638873 -2.60885e-05 0.113092 0.113328 0.112854 0.0913603 
3.02 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.04 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.04 1 0.826419 -9.85611e-05 6.87867 1.31306 0.00637812 0.00633314 2.57328e-05 0.112744 0.113047 0.112441 0.103425 
3.04 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.06 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.06 1 0.843639 -0.000345314 6.8773 1.31821 0.0064277 0.00672718 3.97588e-05 0.114695 0.116038 0.113336 0.214535 
3.06 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.08 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.08 1 0.860348 -8.7057e-05 6.8755 1.32305 0.00653777 0.00701538 2.59663e-06 0.116418 0.118452 0.114348 0.260932 
3.08 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.1 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.1 1 0.856221 0.000161313 6.87362 1.3267 0.00649638 0.006993 -6.76512e-05 0.116144 0.118339 0.113906 0.271126 
3.1 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.12 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.12 1 0.848512 -1.71931e-06 6.87151 1.33126 0.00642282 0.0069224 -7.84497e-05 0.115522 0.117766 0.113232 0.274795 
3.12 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.14 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.14 1 0.851109 -8.66974e-05 6.8689 1.33632 0.00646569 0.00696333 1.83562e-06 0.115884 0.118011 0.113716 0.267335 
3.14 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.16 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.16 1 0.857666 7.4731e-05 6.8675 1.33947 0.00654545 0.00703972 9.71011e-06 0.116555 0.118658 0.114414 0.265075 
3.16 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.18 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.18 1 0.83923 0.000350978 6.86567 1.3445 0.00643729 0.00676001 4.65748e-05 0.11488 0.116332 0.113408 0.222802 
3.18 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.2 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.2 1 0.831187 0.000350621 6.86432 1.34818 0.00649168 0.00653193 8.92553e-05 0.114121 0.11492 0.113316 0.16647 
3.2 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.22 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.22 1 0.829626 -0.000341304 6.86203 1.35528 0.0064726 0.0065504 -0.000110505 0.114118 0.11514 0.113087 0.188008 
3.22 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.24 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.24 1 0.839403 -0.000103045 6.85987 1.35904 0.00653397 0.00673272 -0.000216251 0.115181 0.117229 0.113096 0.263193 
3.24 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.26 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.26 1 0.843123 -1.61175e-05 6.85742 1.3642 0.00638669 0.00699905 -0.000164782 0.115697 0.118664 0.112651 0.314279 
3.26 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.28 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.28 1 0.836688 -1.92935e-05 6.85487 1.36843 0.00621347 0.00702766 2.69718e-05 0.11507 0.118563 0.111468 0.340726 
3.28 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.3 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.3 1 0.830655 -1.48608e-05 6.85163 1.3718 0.00595246 0.00714922 4.46932e-05 0.114463 0.11959 0.109094 0.409663 
3.3 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.32 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.32 1 0.8304 -2.47768e-06 6.85061 1.37404 0.00595574 0.00715452 4.53335e-05 0.1145 0.119635 0.109124 0.409871 
3.32 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.34 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.34 1 0.828492 2.99316e-05 6.84865 1.37885 0.00604954 0.00707097 -8.41426e-05 0.114545 0.118978 0.109933 0.382439 
3.34 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.36 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.36 1 0.839699 1.0594e-05 6.84432 1.38295 0.00642385 0.00698909 -0.000167316 0.115814 0.118616 0.112943 0.305569 
3.36 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.38 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.38 1 0.834929 8.6767e-05 6.84246 1.38785 0.00652208 0.00681303 -8.30454e-05 0.115478 0.116919 0.114018 0.221392 
3.38 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.4 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.4 1 0.841343 8.09012e-05 6.84202 1.39402 0.00657191 0.00696362 0.000117078 0.116342 0.118287 0.114364 0.255407 
3.4 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.42 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.42 1 0.840564 -0.000265917 6.8395 1.40091 0.00665303 0.00685712 0.000242013 0.116233 0.118471 0.113951 0.273592 
3.42 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.44 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.44 1 0.854082 -9.1966e-05 6.83727 1.40519 0.00673925 0.00709121 0.000133701 0.117603 0.119467 0.115708 0.248878 
3.44 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
3.46 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
