[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
156.7 0 -0.121436 -0.619145 4.42888 0.0062085 0.0124558 -5.21242e-05 0.136617 0.157837 0.111428 0.708243 -1.14413
156.7 1 0.120703 0.599574 4.42715 0.00614078 0.0124384 7.30325e-05 0.136306 0.157729 0.110815 0.711623 1.1495
156.75 0 -0.121093 -0.619124 4.43215 0.00620447 0.0123988 -4.75556e-05 0.136394 0.157475 0.111392 0.706848 -1.14344
156.75 1 0.120665 0.599711 4.42978 0.00613289 0.0124517 7.66328e-05 0.136325 0.157814 0.110743 0.712445 1.14924
156.8 0 -0.120629 -0.619177 4.4347 0.00620512 0.012307 -4.82614e-05 0.136059 0.156891 0.111398 0.704168 -1.1431
156.8 1 0.120444 0.599741 4.43343 0.00614696 0.0123839 4.21164e-05 0.136128 0.15738 0.110875 0.709695 1.14872
156.85 0 -0.120531 -0.619287 4.43822 0.00618479 0.0123383 -4.77609e-05 0.1361 0.15709 0.111215 0.706242 -1.14405
156.85 1 0.120163 0.599696 4.4365 0.00612927 0.0123666 7.25377e-05 0.136 0.157273 0.110711 0.710261 1.14829
156.9 0 -0.120066 -0.619368 4.44123 0.00617519 0.0122598 -2.2139e-05 0.135775 0.156588 0.111132 0.704495 -1.14226
156.9 1 0.119454 0.60011 4.43937 0.00610285 0.0122734 4.86189e-05 0.135559 0.156677 0.110476 0.709087 1.14796
156.95 0 -0.120333 -0.619459 4.44385 0.00617703 0.0123254 -4.96188e-05 0.136024 0.157008 0.111145 0.706318 -1.14198
156.95 1 0.119966 0.599617 4.44246 0.00612957 0.0123408 7.39895e-05 0.135906 0.157109 0.110713 0.709516 1.14761
157 0 -0.119746 -0.619448 4.44758 0.00613951 0.0122817 -4.72237e-05 0.135725 0.15673 0.110807 0.707216 -1.14162
157 1 0.119441 0.599959 4.44555 0.00608503 0.0123235 3.19426e-05 0.135678 0.156995 0.110316 0.71151 1.14736
157.05 0 -0.119465 -0.619393 4.45014 0.00614501 0.0122152 -4.91013e-05 0.1355 0.156305 0.110857 0.704973 -1.14128
157.05 1 0.118916 0.599887 4.44843 0.00608236 0.0122261 0.000108357 0.135309 0.156384 0.110277 0.709045 1.14686
157.1 0 -0.119244 -0.619458 4.45396 0.00610885 0.0122539 -6.59743e-05 0.135509 0.156554 0.110527 0.70821 -1.14299
157.1 1 0.118818 0.599971 4.45167 0.00607325 0.0122294 3.91568e-05 0.135287 0.156394 0.110209 0.70952 1.14643
157.15 0 -0.119025 -0.619832 4.45673 0.00611541 0.0121991 -5.3481e-05 0.135331 0.156202 0.110589 0.706229 -1.14042
157.15 1 0.118659 0.599775 4.45496 0.00608331 0.0121838 4.03141e-05 0.135156 0.156103 0.1103 0.70763 1.14604
157.2 0 -0.11856 -0.619755 4.45923 0.00610702 0.0121226 -4.74017e-05 0.135017 0.155711 0.110514 0.704469 -1.14022
157.2 1 0.118378 0.600198 4.45789 0.00605771 0.0121826 8.72494e-05 0.135057 0.156101 0.110059 0.709161 1.14576
157.25 0 -0.118401 -0.619826 4.46322 0.00608246 0.0121432 -4.06445e-05 0.135002 0.155843 0.110292 0.706497 -1.13957
157.25 1 0.11828 0.600129 4.46102 0.00606642 0.0121516 5.12833e-05 0.134974 0.155897 0.110145 0.707689 1.1455
157.3 0 -0.118303 -0.619987 4.46554 0.00605854 0.012179 -3.571e-05 0.135046 0.156072 0.110076 0.708919 -1.1394
157.3 1 0.117938 0.599827 4.46404 0.00602522 0.0121699 7.43077e-05 0.134889 0.156018 0.109766 0.710647 1.14498
157.35 0 -0.117351 -0.619982 4.46878 0.00604954 0.0120035 -3.96864e-05 0.134361 0.154943 0.109993 0.704308 -1.13855
157.35 1 0.11778 0.600374 4.46693 0.00604786 0.0120967 7.08632e-05 0.134702 0.155548 0.109973 0.707208 1.14459
157.4 0 -0.117437 -0.620259 4.47204 0.00600639 0.0121174 -2.8252e-05 0.134625 0.155676 0.109602 0.710165 -1.13808
157.4 1 0.117255 0.599888 4.47045 0.00600509 0.0120796 8.59945e-05 0.134479 0.15544 0.10958 0.709242 1.14417
157.45 0 -0.116913 -0.620207 4.47525 0.00598364 0.0120588 -5.34023e-05 0.134322 0.155301 0.109391 0.709825 -1.13798
157.45 1 0.116975 0.600075 4.47311 0.00599915 0.0120361 2.55564e-05 0.134295 0.155153 0.109536 0.708225 1.14386
157.5 0 -0.116755 -0.620406 4.47806 0.00597217 0.0120539 -4.50265e-05 0.134261 0.155269 0.109287 0.710343 -1.13758
157.5 1 0.116877 0.600401 4.47664 0.0060172 0.0119898 8.38951e-05 0.13419 0.154861 0.109691 0.705896 1.14365
157.55 0 -0.116657 -0.620495 4.48116 0.00595871 0.0120709 -4.06012e-05 0.134274 0.155378 0.109164 0.71161 -1.13845
157.55 1 0.116597 0.600402 4.47943 0.00598184 0.0120062 5.08318e-05 0.134119 0.154962 0.109375 0.708394 1.14316
157.6 0 -0.116071 -0.620599 4.48436 0.00596345 0.011935 -2.18453e-05 0.133785 0.1545 0.10921 0.707355 -1.13677
157.6 1 0.116499 0.600316 4.48259 0.00599955 0.0119567 5.81427e-05 0.134001 0.154643 0.109535 0.705903 1.1427
157.65 0 -0.116095 -0.620644 4.48724 0.00592599 0.0120256 -6.41026e-05 0.133984 0.155089 0.108861 0.712251 -1.13633
157.65 1 0.116097 0.60045 4.48563 0.00598149 0.0119168 8.80073e-05 0.133784 0.15439 0.109363 0.705852 1.14234
157.7 0 -0.115511 -0.620382 4.49093 0.00592439 0.0119111 -2.42978e-05 0.13355 0.154345 0.108851 0.708963 -1.13571
157.7 1 0.115939 0.600386 4.4885 0.00596084 0.0119323 4.51319e-05 0.133765 0.154484 0.109183 0.707451 1.14201
157.75 0 -0.115171 -0.620529 4.49314 0.00590209 0.0118888 -4.55838e-05 0.133382 0.154202 0.108644 0.709648 -1.13502
157.75 1 0.115476 0.600362 4.49172 0.00595049 0.0118617 9.87871e-05 0.133462 0.154035 0.109076 0.706083 1.14175
157.8 0 -0.115073 -0.620355 4.49688 0.00590312 0.011878 -7.97162e-05 0.133346 0.154137 0.108647 0.709335 -1.13456
157.8 1 0.11544 0.600708 4.49499 0.00594002 0.0118814 7.74361e-05 0.133497 0.154158 0.108986 0.707237 1.14131
157.85 0 -0.114917 -0.620478 4.49981 0.00588912 0.0118762 -3.97691e-05 0.133287 0.15412 0.108525 0.710041 -1.13417
157.85 1 0.115039 0.600285 4.49833 0.00592564 0.0118334 7.26813e-05 0.133263 0.153846 0.108855 0.706652 1.14083
157.9 0 -0.114331 -0.620253 4.50236 0.00586139 0.0118134 -4.53985e-05 0.132946 0.153712 0.108269 0.709843 -1.13378
157.9 1 0.114698 0.600772 4.50088 0.00592402 0.0117675 7.25062e-05 0.133009 0.153417 0.10884 0.704763 1.14049
157.95 0 -0.114113 -0.620473 4.50616 0.00583477 0.0118244 -3.00863e-05 0.132888 0.153783 0.108024 0.711737 -1.13368
157.95 1 0.11454 0.600566 4.50429 0.00590107 0.0117903 6.6047e-05 0.133009 0.153564 0.108631 0.706817 1.14016
158 0 -0.114383 -0.620245 4.50902 0.0058571 0.0118469 -4.11617e-05 0.133056 0.15393 0.10823 0.71108 -1.13331
158 1 0.114016 0.600581 4.50744 0.00588748 0.0117114 3.87225e-05 0.132661 0.153047 0.10851 0.705208 1.1399
158.05 0 -0.113554 -0.62055 4.51281 0.0058221 0.011748 -3.17532e-05 0.132552 0.153285 0.107907 0.710239 -1.13291
158.05 1 0.114103 0.601053 4.50997 0.00589036 0.0117322 7.19511e-05 0.13275 0.153186 0.108531 0.705722 1.1395
158.1 0 -0.113519 -0.620529 4.51519 0.00580452 0.0117811 -5.8132e-05 0.132611 0.153504 0.10774 0.712302 -1.13253
158.1 1 0.113519 0.600825 4.51376 0.0058528 0.011692 7.1992e-05 0.132457 0.152924 0.108184 0.706775 1.13902
158.15 0 -0.113057 -0.620581 4.51857 0.00581186 0.0116755 -2.03573e-05 0.13224 0.152811 0.107813 0.70868 -1.13258
158.15 1 0.113605 0.600987 4.51656 0.00585579 0.0117112 6.2715e-05 0.13254 0.153048 0.108214 0.707156 1.13865
158.2 0 -0.113082 -0.620626 4.52161 0.00578421 0.0117414 -6.1731e-05 0.132384 0.153245 0.107551 0.712352 -1.13198
158.2 1 0.112838 0.601046 4.51999 0.00583781 0.0115904 7.3839e-05 0.132016 0.152259 0.108045 0.704591 1.13834
158.25 0 -0.112863 -0.620655 4.5245 0.00578051 0.0117098 -2.64499e-05 0.132251 0.153036 0.107521 0.711596 -1.13132
158.25 1 0.113047 0.601143 4.5229 0.00581818 0.0116815 4.79223e-05 0.132286 0.152852 0.107868 0.708507 1.13809
158.3 0 -0.11234 -0.620517 4.52751 0.00579748 0.0115704 -4.18644e-05 0.131787 0.152123 0.107677 0.706385 -1.13096
158.3 1 0.112341 0.601115 4.52561 0.00577658 0.0116198 5.64789e-05 0.131895 0.152449 0.107481 0.709181 1.13764
158.35 0 -0.112244 -0.620988 4.53088 0.00575791 0.0116362 -3.88628e-05 0.131887 0.152555 0.107309 0.710779 -1.13048
158.35 1 0.112306 0.601466 4.52949 0.00580016 0.0115727 5.92782e-05 0.131806 0.15214 0.107699 0.70632 1.13721
158.4 0 -0.111722 -0.620838 4.53429 0.00576623 0.0115163 -4.81528e-05 0.131463 0.151767 0.107386 0.706647 -1.13132
158.4 1 0.111966 0.601543 4.53188 0.00573426 0.0116402 4.71235e-05 0.131812 0.152582 0.107088 0.712337 1.13683
158.45 0 -0.111809 -0.621021 4.53674 0.00575531 0.0115664 -5.95177e-05 0.131612 0.152098 0.107282 0.708864 -1.12958
158.45 1 0.111321 0.601593 4.5352 0.00573807 0.0115007 7.98593e-05 0.131297 0.15167 0.107116 0.707964 1.13651
158.5 0 -0.111346 -0.620831 4.54022 0.00574274 0.0114951 -7.34805e-05 0.131293 0.151631 0.107162 0.707489 -1.12915
158.5 1 0.111409 0.601501 4.53845 0.0057183 0.0115678 6.56429e-05 0.131477 0.152109 0.106935 0.711173 1.13624
158.55 0 -0.111311 -0.620998 4.54326 0.00573442 0.0115107 -3.80233e-05 0.131321 0.15173 0.10709 0.708414 -1.1288
158.55 1 0.110886 0.601473 4.54158 0.00572704 0.0114457 4.83354e-05 0.131045 0.151302 0.10702 0.706887 1.13579
158.6 0 -0.111154 -0.621413 4.54631 0.00571008 0.0115316 -3.31966e-05 0.131308 0.151867 0.106863 0.710534 -1.12894
158.6 1 0.110669 0.601659 4.54438 0.00571527 0.0114268 8.36795e-05 0.130928 0.151182 0.106902 0.707105 1.13534
158.65 0 -0.110632 -0.621198 4.54947 0.00570792 0.0114307 -6.04208e-05 0.130914 0.151204 0.106839 0.707624 -1.12838
158.65 1 0.110574 0.601582 4.54758 0.00568826 0.0114697 5.61578e-05 0.130988 0.151461 0.106656 0.710024 1.13495
158.7 0 -0.110416 -0.621254 4.5524 0.00570085 0.0114111 -6.79015e-06 0.130813 0.15107 0.106779 0.7074 -1.1275
158.7 1 0.110234 0.601574 4.55095 0.00568073 0.0114168 7.08932e-05 0.130758 0.151114 0.106582 0.708901 1.13463
158.75 0 -0.110016 -0.621479 4.55646 0.00567338 0.0113876 -5.25017e-05 0.130618 0.150918 0.106517 0.708418 -1.12661
158.75 1 0.110261 0.601734 4.55366 0.00568606 0.0114184 5.58642e-05 0.130784 0.151122 0.106635 0.708588 1.13433
158.8 0 -0.10986 -0.621466 4.55847 0.00566741 0.0113747 -5.51276e-05 0.130545 0.150833 0.10646 0.708395 -1.12644
158.8 1 0.1098 0.60167 4.5574 0.00567037 0.0113594 5.71868e-05 0.130498 0.150731 0.106488 0.70774 1.1339
158.85 0 -0.109398 -0.621306 4.5616 0.00566877 0.0112822 -5.21339e-05 0.130196 0.150218 0.106473 0.705416 -1.12569
158.85 1 0.109339 0.60175 4.55974 0.00562937 0.0113497 6.47587e-05 0.130304 0.150668 0.1061 0.710002 1.13346
158.9 0 -0.109365 -0.621667 4.56529 0.00564402 0.0113272 -4.38898e-05 0.130274 0.150516 0.106242 0.708361 -1.12527
158.9 1 0.109366 0.601554 4.56335 0.00566272 0.0112961 5.4464e-05 0.130226 0.15031 0.106416 0.706237 1.13309
158.95 0 -0.109209 -0.621767 4.56782 0.00562304 0.0113435 -1.94544e-05 0.130256 0.150622 0.106047 0.710143 -1.12496
158.95 1 0.108844 0.601574 4.56645 0.00560458 0.0113058 4.18869e-05 0.13004 0.150374 0.10587 0.710151 1.13276
159 0 -0.108748 -0.622001 4.57134 0.0056041 0.0112935 -5.61348e-05 0.129991 0.150294 0.105864 0.709825 -1.12442
159 1 0.108627 0.601693 4.56897 0.00561223 0.0112508 7.79169e-05 0.129858 0.150013 0.105935 0.708036 1.13246
159.05 0 -0.10847 -0.622007 4.57447 0.00559537 0.0112539 -1.79452e-05 0.129805 0.150026 0.105786 0.709092 -1.12436
159.05 1 0.108289 0.601742 4.57285 0.00558715 0.0112352 3.95254e-05 0.129701 0.149903 0.105706 0.709046 1.13205
159.1 0 -0.107887 -0.622148 4.57775 0.00557548 0.0111796 -3.56677e-05 0.129441 0.149531 0.105596 0.708033 -1.12372
159.1 1 0.108377 0.601489 4.57548 0.00558832 0.0112583 4.61953e-05 0.129795 0.150058 0.105716 0.709703 1.13162
159.15 0 -0.10767 -0.6226 4.58087 0.005531 0.0112235 -4.23711e-05 0.129439 0.149826 0.105173 0.712207 -1.12353
159.15 1 0.107367 0.601797 4.57885 0.00556623 0.0110902 7.04682e-05 0.12906 0.148937 0.105502 0.705844 1.13122
159.2 0 -0.107393 -0.62227 4.58386 0.0055208 0.0111946 -5.39382e-05 0.129288 0.149633 0.105074 0.71197 -1.12314
159.2 1 0.107578 0.601578 4.58157 0.00554984 0.0111773 5.37433e-05 0.129333 0.149518 0.10535 0.709605 1.1309
159.25 0 -0.107053 -0.622308 4.58648 0.00552418 0.0111201 -2.68994e-05 0.129013 0.149132 0.10511 0.709396 -1.12298
159.25 1 0.107057 0.601576 4.58535 0.00551588 0.011137 3.10077e-05 0.129046 0.149246 0.105031 0.710456 1.13066
159.3 0 -0.107387 -0.622631 4.58969 0.00551394 0.0112179 -3.55168e-05 0.129351 0.149787 0.105012 0.71309 -1.12263
159.3 1 0.107024 0.60173 4.58802 0.00550951 0.0111521 9.46878e-05 0.12908 0.149357 0.104956 0.711463 1.13022
159.35 0 -0.106562 -0.622378 4.59302 0.00549035 0.011094 -4.14059e-05 0.12878 0.148958 0.104786 0.710737 -1.12244
159.35 1 0.106808 0.601463 4.5914 0.00549523 0.011141 4.30771e-05 0.128981 0.149274 0.104832 0.711898 1.12977
159.4 0 -0.10665 -0.622872 4.59612 0.00551221 0.0110782 -4.34448e-05 0.128804 0.148853 0.104994 0.708854 -1.12182
159.4 1 0.10647 0.601463 4.59455 0.0054949 0.011074 6.15971e-05 0.12872 0.148826 0.104826 0.709853 1.12939
159.45 0 -0.106129 -0.622511 4.59981 0.00548815 0.0110209 -4.95637e-05 0.128488 0.148468 0.104764 0.70858 -1.12125
159.45 1 0.106375 0.601772 4.59712 0.00547581 0.0111003 8.34569e-05 0.128748 0.149007 0.104638 0.711945 1.12905
159.5 0 -0.105973 -0.622521 4.60216 0.00547996 0.0110091 -2.01913e-05 0.12841 0.148386 0.104689 0.708693 -1.12058
159.5 1 0.105733 0.601582 4.60094 0.00546545 0.0109887 3.82892e-05 0.128274 0.14825 0.104548 0.70899 1.12883
159.55 0 -0.105879 -0.622822 4.60596 0.00546154 0.0110355 -6.12315e-05 0.128441 0.148568 0.104507 0.710764 -1.12071
159.55 1 0.105578 0.601612 4.60339 0.0054484 0.0109972 6.17972e-05 0.12824 0.14831 0.104381 0.710393 1.12841
159.6 0 -0.10536 -0.622856 4.6089 0.00545051 0.0109474 -4.4418e-05 0.128054 0.147971 0.104404 0.708638 -1.12063
159.6 1 0.105118 0.601898 4.60713 0.00545868 0.0108833 6.67846e-05 0.127836 0.14754 0.104478 0.706079 1.12793
159.65 0 -0.105266 -0.622892 4.61142 0.00546118 0.0109163 -1.97278e-06 0.127975 0.147759 0.10451 0.70691 -1.12037
159.65 1 0.105269 0.601789 4.6099 0.00543901 0.0109632 5.13961e-05 0.128071 0.148079 0.104293 0.709895 1.12756
159.7 0 -0.105294 -0.622886 4.61509 0.0054566 0.0109374 -6.38226e-05 0.128039 0.147906 0.104459 0.70796 -1.11991
159.7 1 0.104748 0.602188 4.61295 0.00542833 0.0108776 3.92933e-05 0.127695 0.147498 0.104193 0.707814 1.1272
159.75 0 -0.104835 -0.623169 4.61792 0.00541867 0.0109217 -3.25971e-05 0.127829 0.147796 0.104101 0.709851 -1.11894
159.75 1 0.104716 0.602091 4.61613 0.00542143 0.0108937 7.84968e-05 0.127731 0.147613 0.104118 0.708864 1.12694
159.8 0 -0.104254 -0.622534 4.62109 0.00544309 0.0107621 -3.06438e-05 0.1273 0.146713 0.104335 0.703037 -1.11849
159.8 1 0.1045 0.602151 4.61941 0.00540634 0.0108847 3.75922e-05 0.127636 0.147546 0.103982 0.709468 1.12653
159.85 0 -0.104466 -0.623105 4.62452 0.00540661 0.0108815 -1.99603e-05 0.127625 0.147524 0.103986 0.709329 -1.11776
159.85 1 0.104102 0.602119 4.62266 0.005391 0.0108373 5.58023e-05 0.127391 0.147227 0.103831 0.708965 1.12609
159.9 0 -0.103702 -0.622865 4.62766 0.00539224 0.0107551 -8.22704e-05 0.127072 0.146672 0.103836 0.706266 -1.11735
159.9 1 0.103887 0.602272 4.62556 0.0053856 0.0108083 6.27196e-05 0.127255 0.14703 0.103777 0.708389 1.1257
159.95 0 -0.103852 -0.623196 4.63101 0.00539479 0.0107893 -3.84084e-05 0.127217 0.146899 0.10387 0.707126 -1.11755
159.95 1 0.10355 0.60231 4.62912 0.00539547 0.0107216 4.9207e-05 0.126953 0.146438 0.103875 0.704861 1.12538
160 0 -0.103638 -0.623074 4.63384 0.00537484 0.0107905 -2.89276e-05 0.127143 0.146906 0.103679 0.708458 -1.11653
160 1 0.103456 0.602205 4.63169 0.00534574 0.0108098 7.98361e-05 0.127104 0.147044 0.103388 0.711079 1.12512
160.05 0 -0.102873 -0.623324 4.63653 0.0053596 0.0106567 -2.48528e-05 0.126555 0.145992 0.103532 0.705041 -1.11626
160.05 1 0.102936 0.602604 4.63492 0.0053217 0.0107519 3.02379e-05 0.126782 0.146643 0.103165 0.710681 1.12468
160.1 0 -0.103329 -0.623293 4.63998 0.00537771 0.0107319 -4.85113e-05 0.126924 0.146508 0.103704 0.706375 -1.11584
160.1 1 0.102783 0.602576 4.63784 0.00533494 0.0107003 6.56365e-05 0.12663 0.146295 0.103287 0.70819 1.12425
160.15 0 -0.102686 -0.623152 4.6436 0.00535018 0.0106497 -3.44483e-05 0.126491 0.145945 0.10344 0.705447 -1.1155
160.15 1 0.102324 0.602934 4.64148 0.00529078 0.0106956 5.56177e-05 0.126437 0.146262 0.102861 0.710925 1.12384
160.2 0 -0.10235 -0.623254 4.64542 0.00533816 0.010609 -1.08707e-05 0.126282 0.145664 0.103326 0.704862 -1.11526
160.2 1 0.101926 0.602862 4.64429 0.00526787 0.0106644 7.34884e-05 0.126223 0.146051 0.102634 0.711459 1.12352
160.25 0 -0.102195 -0.623387 4.65007 0.00532479 0.0106114 -7.09193e-05 0.126239 0.145687 0.103188 0.70593 -1.11511
160.25 1 0.101773 0.603198 4.64754 0.00526243 0.0106466 5.59323e-05 0.126131 0.145926 0.102585 0.711196 1.12324
160.3 0 -0.102104 -0.62348 4.65255 0.0053219 0.0106025 -1.7778e-05 0.126192 0.14562 0.103168 0.705736 -1.1148
160.3 1 0.101497 0.603111 4.65084 0.00526188 0.0105945 5.81472e-05 0.125922 0.145569 0.102579 0.709526 1.12283
160.35 0 -0.101584 -0.623485 4.65526 0.00528328 0.0105768 -6.04427e-05 0.125937 0.145448 0.102787 0.707518 -1.11453
160.35 1 0.101405 0.603159 4.65364 0.00524078 0.010624 6.64765e-05 0.125956 0.145773 0.102371 0.711913 1.12239
160.4 0 -0.101735 -0.623756 4.65922 0.00530615 0.010566 -1.24945e-05 0.125985 0.145369 0.103016 0.70556 -1.11412
160.4 1 0.101191 0.603247 4.65707 0.00523674 0.0105928 2.91432e-05 0.125816 0.145554 0.102338 0.711094 1.12201
160.45 0 -0.101155 -0.623496 4.66162 0.00526067 0.0105427 -3.88985e-05 0.125711 0.14521 0.102571 0.707851 -1.11328
160.45 1 0.100671 0.603134 4.6598 0.0052269 0.0105062 5.87057e-05 0.125432 0.144961 0.102237 0.708935 1.12169
160.5 0 -0.100696 -0.623751 4.66511 0.00526053 0.0104472 -4.5193e-05 0.12533 0.144552 0.102568 0.704642 -1.11298
160.5 1 0.10064 0.603118 4.66317 0.00521581 0.0105279 4.38976e-05 0.125474 0.145109 0.102132 0.710369 1.12144
160.55 0 -0.100849 -0.623726 4.66809 0.00523919 0.0105345 -2.78866e-05 0.125593 0.145153 0.102363 0.709002 -1.11273
160.55 1 0.100365 0.602962 4.66623 0.00520492 0.0104987 5.247e-05 0.125314 0.144908 0.102024 0.710145 1.12104
160.6 0 -0.0997189 -0.62371 4.67158 0.00523206 0.0103078 -2.23436e-05 0.124659 0.143582 0.102293 0.701734 -1.11268
160.6 1 0.10009 0.603392 4.66947 0.00519279 0.0104676 6.27552e-05 0.125141 0.144695 0.101902 0.709945 1.12057
160.65 0 -0.100116 -0.624121 4.67442 0.00519553 0.0104738 -4.11528e-05 0.125177 0.144735 0.101933 0.709927 -1.1123
160.65 1 0.0996321 0.603165 4.67262 0.00519218 0.0103777 6.50474e-05 0.124779 0.144073 0.101896 0.706964 1.12021
160.7 0 -0.0997189 -0.624083 4.678 0.00516611 0.0104573 -3.07023e-05 0.124994 0.14462 0.101646 0.711342 -1.11195
160.7 1 0.0996627 0.603293 4.67581 0.0051678 0.0104374 3.70247e-05 0.124921 0.144483 0.101662 0.710574 1.11989
160.75 0 -0.0990784 -0.624138 4.68046 0.00515329 0.0103502 -2.2696e-05 0.124513 0.143877 0.10152 0.708606 -1.11147
160.75 1 0.0993875 0.60329 4.67907 0.00519263 0.0103368 3.10832e-05 0.124617 0.143784 0.101906 0.705466 1.11964
160.8 0 -0.0988642 -0.624523 4.68391 0.0051027 0.0104124 -3.19406e-05 0.12456 0.144309 0.10102 0.71412 -1.11066
160.8 1 0.0991133 0.603302 4.68179 0.00514308 0.0103834 7.70942e-05 0.124605 0.144115 0.10141 0.710524 1.11922
160.85 0 -0.0987131 -0.624618 4.68735 0.00513613 0.0103195 -1.69161e-05 0.124321 0.143663 0.101352 0.708728 -1.11026
160.85 1 0.0988384 0.603468 4.68477 0.00513318 0.0103499 4.59327e-05 0.124431 0.143877 0.101319 0.709996 1.11877
160.9 0 -0.0985598 -0.624552 4.69003 0.00509455 0.0103769 -2.15564e-05 0.124384 0.144063 0.10094 0.713486 -1.10961
160.9 1 0.098564 0.603223 4.68846 0.00513738 0.0102885 6.9117e-05 0.124201 0.143454 0.101355 0.707675 1.11841
160.95 0 -0.0981029 -0.624444 4.69399 0.00509483 0.0102847 -4.27455e-05 0.124014 0.143423 0.10094 0.710403 -1.10987
160.95 1 0.0984116 0.60346 4.69127 0.00511231 0.0103122 3.36486e-05 0.124196 0.143614 0.101115 0.710126 1.11808
161 0 -0.0978279 -0.624358 4.69612 0.00507486 0.0102666 -1.48481e-05 0.123861 0.143295 0.100745 0.711126 -1.1089
161 1 0.0977711 0.603289 4.69447 0.00510684 0.0101923 7.53873e-05 0.12369 0.142783 0.101052 0.706481 1.11784
161.05 0 -0.0975531 -0.624394 4.69988 0.00505474 0.0102546 -3.46991e-05 0.123731 0.143212 0.100544 0.712115 -1.10847
161.05 1 0.0976798 0.60349 4.69791 0.0051034 0.010184 4.08992e-05 0.123642 0.142719 0.101025 0.706349 1.1174
161.1 0 -0.0974007 -0.624348 4.70276 0.00503999 0.0102538 -3.93379e-05 0.123668 0.143207 0.100396 0.713106 -1.10817
161.1 1 0.0975888 0.603364 4.70129 0.00508964 0.0101993 6.30813e-05 0.123648 0.142829 0.100885 0.70788 1.11698
161.15 0 -0.0966993 -0.624333 4.70558 0.00501187 0.0101631 4.78592e-06 0.123187 0.14257 0.100119 0.711938 -1.10803
161.15 1 0.0973146 0.603616 4.70374 0.00508811 0.0101484 5.83079e-05 0.123436 0.142472 0.100871 0.706209 1.11659
161.2 0 -0.0967312 -0.624404 4.70915 0.00501518 0.0101712 -6.28981e-05 0.123233 0.142632 0.100144 0.712064 -1.10778
161.2 1 0.0971016 0.603738 4.70725 0.00508395 0.0101178 2.67772e-05 0.123296 0.142253 0.100835 0.705371 1.11628
161.25 0 -0.0963346 -0.624513 4.71236 0.00497579 0.0101704 -5.1178e-05 0.12307 0.142625 0.0997525 0.714726 -1.10755
161.25 1 0.0966448 0.603372 4.71025 0.00504587 0.0101011 5.81598e-05 0.123073 0.142139 0.100451 0.707503 1.11605
161.3 0 -0.0961221 -0.624374 4.71578 0.00500719 0.0100665 -3.9381e-05 0.122775 0.141893 0.100069 0.708966 -1.10724
161.3 1 0.0967368 0.603845 4.71325 0.00504084 0.0101389 4.0224e-05 0.123206 0.142402 0.100404 0.709132 1.1156
161.35 0 -0.0962137 -0.62466 4.71854 0.00497881 0.0101477 -3.05095e-05 0.12299 0.142463 0.0997861 0.713716 -1.10703
161.35 1 0.0963411 0.603421 4.71672 0.00504336 0.0100556 8.42713e-05 0.122878 0.141824 0.100419 0.706161 1.11519
161.4 0 -0.0955751 -0.624352 4.72188 0.00497702 0.0100239 -3.7464e-05 0.122478 0.141592 0.0997671 0.709595 -1.10629
161.4 1 0.0958846 0.603643 4.71954 0.00500391 0.0100398 2.7216e-05 0.122653 0.141704 0.100038 0.708248 1.11481
161.45 0 -0.0954226 -0.624703 4.72487 0.00495739 0.0100337 -1.89625e-05 0.122438 0.14166 0.0995723 0.711293 -1.10567
161.45 1 0.0956105 0.603675 4.7232 0.00501108 0.00997648 9.39538e-05 0.122424 0.141268 0.100093 0.705676 1.11451
161.5 0 -0.0953324 -0.624559 4.72815 0.00495339 0.010028 -4.05561e-05 0.122399 0.141622 0.0995295 0.711403 -1.1056
161.5 1 0.0955204 0.603971 4.72616 0.0049681 0.0100456 2.88537e-05 0.122531 0.141745 0.0996789 0.710965 1.11424
161.55 0 -0.0948765 -0.624562 4.73066 0.00494524 0.00995159 -1.80129e-05 0.122053 0.141079 0.0994503 0.709281 -1.10543
161.55 1 0.0949416 0.603849 4.72903 0.00497717 0.00990935 5.00966e-05 0.12201 0.140783 0.0997664 0.705554 1.11381
161.6 0 -0.0948471 -0.624801 4.73454 0.00493454 0.00997349 -4.927e-05 0.122098 0.141237 0.0993384 0.710849 -1.10544
161.6 1 0.0948515 0.604167 4.73261 0.00496685 0.00991587 3.32895e-05 0.121995 0.140827 0.0996657 0.706495 1.11336
161.65 0 -0.0945135 -0.6247 4.7378 0.0049289 0.00991792 -1.82346e-05 0.121848 0.14084 0.0992858 0.709254 -1.10494
161.65 1 0.0947003 0.603901 4.7356 0.00492598 0.00997337 2.93979e-05 0.122063 0.141234 0.0992553 0.711416 1.11301
161.7 0 -0.0941184 -0.624849 4.74037 0.00490629 0.00988783 -2.03233e-05 0.121631 0.140627 0.0990577 0.709801 -1.10446
161.7 1 0.0940001 0.604125 4.73881 0.00491506 0.00984736 4.40884e-05 0.121501 0.140341 0.099143 0.707768 1.1127
161.75 0 -0.0937224 -0.625151 4.74442 0.00490846 0.00980039 -5.85655e-05 0.12128 0.140008 0.0990733 0.706586 -1.10423
161.75 1 0.0942151 0.603832 4.7417 0.00489235 0.009949 4.43327e-05 0.121825 0.141063 0.0989137 0.712963 1.11247
