[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e 
22 1 0.937208 0.462066 0.19239 0.00850434 0.00752269 0.000473143 0.126598 0.131873 0.121093 0.395989 
22.1 0 0.936792 -0.45481 -0.207291 0.0084805 0.00756181 0.000498729 0.126658 0.131903 0.121187 0.394822 
22.1 1 0.937026 0.456004 0.206423 0.00848289 0.0075697 0.000498969 0.126699 0.131929 0.121243 0.394253 
22.2 0 0.936609 -0.448268 -0.221062 0.00846761 0.00760345 0.000535862 0.126772 0.13209 0.12122 0.397254 
22.2 1 0.936585 0.449411 0.220222 0.00846499 0.00760758 0.00054289 0.126778 0.132121 0.121198 0.398136 
22.3 0 0.936906 -0.441298 -0.234595 0.0084507 0.00766644 0.000566209 0.126953 0.132267 0.121407 0.39683 
22.3 1 0.937252 0.442486 0.233723 0.0084566 0.00767459 0.000558339 0.127009 0.132267 0.121523 0.394781 
22.4 0 0.936781 -0.433973 -0.247976 0.00843571 0.00771049 0.000585639 0.127068 0.132378 0.121526 0.39652 
22.4 1 0.936756 0.435122 0.247121 0.00842883 0.00771647 0.000579759 0.127064 0.132311 0.121591 0.394299 
22.5 0 0.936396 -0.426226 -0.261113 0.00841874 0.00774796 0.000611092 0.127148 0.132517 0.121542 0.398472 
22.5 1 0.936615 0.427381 0.260185 0.00841766 0.00775958 0.00061605 0.12719 0.132567 0.121575 0.398704 
22.6 0 0.936336 -0.418059 -0.273894 0.00839165 0.00780604 0.000632649 0.12727 0.132635 0.121669 0.398132 
22.6 1 0.936624 0.419294 0.273076 0.00839483 0.00781608 0.000633575 0.127322 0.13268 0.121729 0.397827 
22.7 0 0.936081 -0.409546 -0.286617 0.00836602 0.00785687 0.000653754 0.127369 0.132763 0.121736 0.399014 
22.7 1 0.936544 0.410676 0.285614 0.00837835 0.00786381 0.00064663 0.127445 0.132793 0.121862 0.397317 
22.8 0 0.936016 -0.400601 -0.298938 0.00833069 0.00792135 0.000661168 0.127483 0.132802 0.121934 0.396203 
22.8 1 0.936177 0.401873 0.298011 0.00834361 0.00791762 0.000664236 0.12752 0.132877 0.121927 0.397528 
22.9 0 0.935284 -0.391347 -0.310949 0.00830407 0.00795385 0.000677671 0.127507 0.132883 0.121894 0.398189 
22.9 1 0.935502 0.392436 0.310086 0.00830179 0.0079669 0.000680458 0.127549 0.132929 0.121931 0.398284 
23 0 0.9359 -0.381703 -0.322806 0.00828533 0.00803273 0.000695738 0.127742 0.133163 0.122081 0.399384 
23 1 0.935933 0.382884 0.321942 0.00829012 0.00803065 0.000692423 0.127753 0.133153 0.122114 0.398667 
23.1 0 0.93569 -0.371745 -0.334277 0.00825208 0.00809155 0.000700961 0.127842 0.133247 0.122199 0.398689 
23.1 1 0.935676 0.372915 0.333339 0.00825959 0.00808522 0.000701186 0.127847 0.133259 0.122195 0.398947 
23.2 0 0.935446 -0.361384 -0.34552 0.00822913 0.00813836 0.000702944 0.127936 0.133328 0.122306 0.398127 
23.2 1 0.934936 0.362557 0.344581 0.00820602 0.00814412 0.000712676 0.127868 0.13333 0.122162 0.400639 
23.3 0 0.93587 -0.350707 -0.356322 0.0082165 0.0082035 0.000710942 0.128141 0.133574 0.122467 0.399241 
23.3 1 0.935059 0.351851 0.355436 0.00820272 0.00818664 0.00071479 0.128021 0.133488 0.12231 0.400582 
23.4 0 0.935141 -0.339662 -0.366895 0.00816117 0.00826475 0.000718554 0.128164 0.133667 0.122414 0.401605 
23.4 1 0.935543 0.340857 0.365978 0.00817798 0.0082652 0.000713788 0.128231 0.133692 0.122527 0.400051 
23.5 0 0.934999 -0.328378 -0.37701 0.00814252 0.00831146 0.000713554 0.128273 0.133757 0.122543 0.400808 
23.5 1 0.935111 0.329606 0.376156 0.00813963 0.00832025 0.000711027 0.128296 0.133766 0.122582 0.400281 
23.6 0 0.935058 -0.31673 -0.386981 0.00810305 0.00838796 0.000707117 0.128417 0.133917 0.122672 0.401107 
23.6 1 0.935034 0.317854 0.386061 0.00811445 0.00837775 0.000712331 0.128422 0.133944 0.122652 0.401878 
23.7 0 0.934924 -0.304885 -0.396447 0.00808266 0.00843727 0.000698592 0.12853 0.13402 0.122794 0.400636 
23.7 1 0.934604 0.306027 0.39552 0.00807393 0.00843645 0.000708912 0.128493 0.134066 0.122666 0.403535 
23.8 0 0.93462 -0.292589 -0.405547 0.00805721 0.0084862 0.000699614 0.128621 0.13419 0.1228 0.403175 
23.8 1 0.93472 0.293775 0.404612 0.00805226 0.00849677 0.000696402 0.128643 0.134205 0.122829 0.402923 
23.9 0 0.934171 -0.280231 -0.414372 0.00800658 0.00855252 0.000677803 0.128682 0.13424 0.122873 0.402733 
23.9 1 0.934465 0.281396 0.413387 0.00802503 0.00854719 0.000680395 0.128733 0.134275 0.122942 0.402096 
24 0 0.934732 -0.267427 -0.422708 0.00800278 0.00861448 0.000670997 0.128908 0.134507 0.123055 0.403777 
24 1 0.934586 0.268579 0.42175 0.00800166 0.00861102 0.000670246 0.12889 0.134481 0.123045 0.403534 
24.1 0 0.934416 -0.254395 -0.430697 0.0079718 0.00866639 0.000648897 0.128989 0.134574 0.123151 0.403185 
24.1 1 0.934147 0.255625 0.429734 0.00795359 0.00867586 0.000644783 0.128955 0.134564 0.123091 0.404046 
24.2 0 0.934117 -0.241226 -0.438267 0.00793695 0.00872371 0.000628462 0.129076 0.134698 0.123198 0.404299 
24.2 1 0.933969 0.242377 0.43729 0.00793383 0.00872256 0.000630128 0.12906 0.134696 0.123165 0.404831 
24.3 0 0.934171 -0.227801 -0.445439 0.00792504 0.00877366 0.000618648 0.129223 0.134904 0.123282 0.406058 
24.3 1 0.934207 0.228945 0.444498 0.00793111 0.0087693 0.000613697 0.12923 0.134858 0.123346 0.404287 
24.4 0 0.93392 -0.214207 -0.45224 0.0079014 0.00881914 0.000583038 0.129308 0.134924 0.123437 0.403766 
24.4 1 0.933592 0.215308 0.45133 0.00788477 0.00882485 0.000578694 0.129266 0.13491 0.123363 0.404781 
24.5 0 0.933856 -0.2003 -0.458559 0.00786712 0.00888748 0.00055423 0.12944 0.135134 0.123483 0.406208 
24.5 1 0.933836 0.201452 0.457533 0.00787 0.00888582 0.000561293 0.129444 0.135166 0.123458 0.407105 
24.6 0 0.933737 -0.186253 -0.464401 0.00785474 0.00892895 0.000530557 0.129552 0.135254 0.123587 0.406297 
24.6 1 0.933292 0.187407 0.463433 0.00784629 0.0089192 0.000523832 0.129482 0.135148 0.123555 0.405218 
24.7 0 0.933185 -0.172023 -0.47 0.00783507 0.00895914 0.000500707 0.129592 0.135276 0.123648 0.405626 
24.7 1 0.933281 0.173141 0.468944 0.00783002 0.00896994 0.000495536 0.129615 0.135316 0.123651 0.406188 
24.8 0 0.933548 -0.157633 -0.474915 0.00781691 0.00902756 0.000456686 0.129786 0.135503 0.123806 0.406438 
24.8 1 0.933157 0.158763 0.473951 0.00780488 0.00902663 0.000466556 0.129736 0.135532 0.12367 0.409126 
24.9 0 0.932865 -0.143201 -0.479637 0.00778694 0.00906505 0.000427776 0.129815 0.13561 0.12375 0.408985 
24.9 1 0.932976 0.144364 0.478657 0.00779835 0.00905775 0.000427657 0.129831 0.135567 0.123829 0.407026 
25 0 0.932744 -0.128528 -0.483801 0.00777923 0.00910204 0.000389525 0.129928 0.135707 0.123879 0.40831 
25 1 0.933045 0.129733 0.482733 0.00778498 0.00910869 0.000386434 0.129976 0.135744 0.123939 0.407886 
25.1 0 0.932623 -0.113827 -0.487522 0.00777036 0.00913944 0.000348067 0.130038 0.135815 0.123992 0.408083 
25.1 1 0.93298 0.114936 0.486519 0.00777944 0.00914556 0.000348543 0.130096 0.135863 0.124062 0.407647 
25.2 0 0.932744 -0.0989118 -0.490733 0.00777264 0.00917585 0.00030908 0.130186 0.135948 0.124158 0.407344 
25.2 1 0.93274 0.100059 0.489767 0.00777187 0.00917707 0.000311808 0.130188 0.135964 0.124143 0.407829 
25.3 0 0.933111 -0.0839829 -0.493547 0.00777431 0.00922467 0.000270647 0.13038 0.136188 0.124302 0.408577 
25.3 1 0.932984 0.0851245 0.492534 0.00776984 0.00922418 0.000266232 0.130361 0.136172 0.124279 0.408713 
25.4 0 0.93268 -0.0689242 -0.495866 0.00776574 0.00924911 0.000219587 0.130441 0.136242 0.12437 0.408275 
25.4 1 0.932676 0.0700297 0.494869 0.0077639 0.00925144 0.000224383 0.130443 0.136268 0.124345 0.409083 
25.5 0 0.932429 -0.0538306 -0.497814 0.00777046 0.00926644 0.000170612 0.130525 0.136277 0.124509 0.406502 
25.5 1 0.932244 0.0549639 0.496794 0.00776179 0.00926921 0.000179623 0.130503 0.136311 0.124424 0.408413 
25.6 0 0.932557 -0.0386625 -0.499252 0.00777187 0.00930611 0.000129827 0.130683 0.136507 0.124587 0.40867 
25.6 1 0.932117 0.039833 0.498264 0.00776924 0.00928937 0.000138933 0.130609 0.136396 0.124552 0.407589 
25.7 0 0.932373 -0.0234799 -0.500239 0.00777141 0.00933464 8.90028e-05 0.13079 0.136673 0.12463 0.410434 
25.7 1 0.932238 0.0246239 0.499207 0.00777663 0.00932193 9.13195e-05 0.130761 0.136582 0.12467 0.408446 
25.8 0 0.931891 -0.00825917 -0.500806 0.00777474 0.00934454 3.7335e-05 0.130841 0.136715 0.12469 0.410079 
25.8 1 0.931689 0.00944459 0.499765 0.00777668 0.00933267 4.05119e-05 0.130803 0.136629 0.124705 0.408574 
25.9 0 0.931894 0.00700349 -0.500886 0.00778789 0.00936558 -7.87924e-06 0.130971 0.136862 0.124803 0.410444 
25.9 1 0.931751 -0.0057621 0.499718 0.00778384 0.00936395 -5.88313e-06 0.13095 0.13685 0.12477 0.41079 
26 0 0.93214 0.0222105 -0.5004 0.00780603 0.00939253 -5.75518e-05 0.131143 0.137074 0.124932 0.411482 
26 1 0.931564 -0.0209946 0.499355 0.00779859 0.00937486 -5.20305e-05 0.131047 0.136942 0.124875 0.410455 
26.1 0 0.931711 0.0374446 -0.499531 0.00781814 0.00939601 -0.000102569 0.131203 0.137132 0.124992 0.411368 
26.1 1 0.931499 -0.0362069 0.498424 0.00780798 0.00939904 -9.71219e-05 0.131176 0.137149 0.124917 0.412829 
26.2 0 0.931466 0.0526207 -0.498117 0.00782669 0.00941365 -0.00015629 0.131302 0.137324 0.124992 0.414176 
26.2 1 0.930648 -0.0513872 0.496883 0.00781809 0.0093862 -0.000154939 0.131165 0.137123 0.124923 0.412337 
26.3 0 0.931173 0.0677161 -0.49621 0.0078527 0.00940764 -0.000200523 0.131379 0.137354 0.125118 0.412594 
26.3 1 0.930965 -0.0665116 0.495196 0.00784337 0.00940945 -0.000200891 0.13135 0.137367 0.125044 0.413962 
26.4 0 0.931177 0.0827923 -0.494061 0.00788088 0.00941357 -0.000248708 0.131508 0.137499 0.125232 0.412874 
26.4 1 0.931145 -0.0815091 0.49293 0.00787715 0.0094165 -0.000248356 0.131505 0.137518 0.125204 0.413598 
26.5 0 0.930741 0.0978098 -0.491398 0.00789821 0.00941333 -0.000299535 0.131573 0.137626 0.125229 0.414772 
26.5 1 0.930953 -0.0964674 0.490205 0.00790423 0.00941617 -0.000300393 0.131607 0.137649 0.125274 0.414407 
26.6 0 0.930684 0.112617 -0.488071 0.00793604 0.00940714 -0.000352643 0.131693 0.137748 0.125347 0.41468 
26.6 1 0.930668 -0.11129 0.486964 0.00793006 0.00941196 -0.00034327 0.131689 0.137751 0.125335 0.414899 
26.7 0 0.931114 0.127427 -0.484511 0.00797781 0.00941695 -0.000387146 0.131889 0.137946 0.125541 0.41444 
26.7 1 0.930422 -0.126059 0.483402 0.00796149 0.00940353 -0.000386425 0.131776 0.137844 0.125415 0.41498 
26.8 0 0.930693 0.142113 -0.480325 0.008012 0.00939815 -0.000429649 0.131948 0.137989 0.125616 0.413888 
26.8 1 0.930438 -0.140756 0.479197 0.00799679 0.00940352 -0.000428554 0.13191 0.138013 0.125511 0.415891 
26.9 0 0.930392 0.156633 -0.475917 0.00804309 0.00939033 -0.000479477 0.132036 0.138156 0.125617 0.416266 
26.9 1 0.929944 -0.155354 0.474777 0.00803447 0.009379 -0.000483356 0.13196 0.138092 0.125529 0.416749 
27 0 0.92997 0.171044 -0.47089 0.0080722 0.00937749 -0.000514297 0.132097 0.138245 0.12565 0.417028 
27 1 0.930196 -0.169752 0.46969 0.00807353 0.00938624 -0.000521012 0.132135 0.138332 0.125633 0.418533 
27.1 0 0.929537 0.185288 -0.465484 0.00812758 0.00933549 -0.000558926 0.132148 0.138235 0.125767 0.415036 
27.1 1 0.930014 -0.183936 0.464241 0.00813598 0.0093471 -0.000564234 0.132224 0.138342 0.125808 0.41592 
27.2 0 0.930095 0.199351 -0.459636 0.00818139 0.00934056 -0.000595225 0.132371 0.138505 0.125938 0.416209 
27.2 1 0.929779 -0.198008 0.45838 0.0081864 0.00931768 -0.000590107 0.132303 0.138344 0.125973 0.413327 
27.3 0 0.930227 0.21326 -0.453294 0.00823388 0.00932961 -0.000638379 0.132527 0.13873 0.12602 0.418138 
27.3 1 0.929905 -0.211949 0.452181 0.00822437 0.00932386 -0.000637547 0.13247 0.138679 0.125955 0.418439 
27.4 0 0.929957 -0.225673 0.445417 0.00828807 0.00929496 -0.000670425 0.132601 0.13878 0.12612 0.417283 
27.4 1 0.929672 0.227058 -0.446595 0.00827152 0.00930337 -0.000672556 0.13257 0.138817 0.126014 0.419464 
27.5 0 0.929598 -0.23903 0.438353 0.0083389 0.00926289 -0.000703812 0.132672 0.138873 0.126167 0.417872 
27.5 1 0.929799 0.240476 -0.439656 0.00834334 0.00926965 -0.000706355 0.132714 0.138933 0.126189 0.418376 
27.6 0 0.929545 -0.252331 0.430839 0.00837997 0.00925448 -0.000728625 0.132795 0.139047 0.126234 0.419293 
27.6 1 0.929504 0.253795 -0.432051 0.00839366 0.00923969 -0.000729207 0.132791 0.138994 0.126283 0.417785 
27.7 0 0.929006 -0.265386 0.422959 0.00844666 0.00919653 -0.000758064 0.132828 0.139049 0.1263 0.418287 
27.7 1 0.929083 0.266719 -0.424138 0.00844385 0.00920664 -0.000763345 0.132855 0.13913 0.126269 0.419919 
27.8 0 0.928951 -0.278191 0.414618 0.00850991 0.00916587 -0.000786673 0.13295 0.139213 0.126377 0.419417 
27.8 1 0.929157 0.279558 -0.415822 0.00850816 0.00917979 -0.000787943 0.132996 0.139287 0.126392 0.42023 
27.9 0 0.929022 -0.290688 0.405843 0.00857977 0.00913129 -0.000802896 0.133083 0.139316 0.126543 0.418279 
27.9 1 0.929029 0.292126 -0.407163 0.00858031 0.00913383 -0.000802171 0.133094 0.139324 0.126558 0.418164 
28 0 0.92836 -0.302952 0.39681 0.00861946 0.00909773 -0.000821126 0.133106 0.139383 0.126518 0.419627 
28 1 0.928682 0.304382 -0.398027 0.00863295 0.0091018 -0.000826529 0.133172 0.139474 0.126556 0.420307 
28.1 0 0.92898 -0.314893 0.387321 0.00870117 0.00907826 -0.000846101 0.13334 0.139689 0.126672 0.421541 
28.1 1 0.928565 0.316327 -0.388595 0.00870291 0.00906047 -0.000841957 0.133279 0.139588 0.126657 0.420354 
28.2 0 0.928305 -0.326525 0.377398 0.00875754 0.00902626 -0.000857522 0.133356 0.139713 0.12668 0.421744 
28.2 1 0.928495 0.32819 -0.378819 0.00875543 0.00904143 -0.000861411 0.133405 0.139797 0.12669 0.422755 
28.3 0 0.928579 -0.33797 0.367281 0.00882756 0.0090005 -0.000861561 0.133522 0.139856 0.126871 0.420803 
28.3 1 0.928457 0.339453 -0.36859 0.00882588 0.00899955 -0.000857548 0.133512 0.139819 0.126892 0.419954 
28.4 0 0.928703 -0.349024 0.35683 0.00891212 0.00895613 -0.000873052 0.133672 0.140053 0.126971 0.422013 
28.4 1 0.928462 0.350566 -0.358084 0.00890122 0.00895941 -0.000868128 0.133644 0.139992 0.126978 0.421055 
28.5 0 0.927918 -0.359718 0.345993 0.00896868 0.00889867 -0.000873126 0.133669 0.140054 0.126963 0.422132 
28.5 1 0.927974 0.361289 -0.347247 0.00896599 0.00890762 -0.000869523 0.133692 0.140049 0.127018 0.421224 
28.6 0 0.928155 -0.370202 0.334849 0.00902845 0.00888512 -0.000882932 0.133842 0.140304 0.127051 0.424264 
28.6 1 0.928158 0.371781 -0.336094 0.00902932 0.00888815 -0.000877092 0.133856 0.140276 0.127113 0.422932 
28.7 0 0.927386 -0.380269 0.32333 0.00908276 0.00882796 -0.000865406 0.133831 0.140215 0.127127 0.421866 
28.7 1 0.927683 0.381799 -0.324612 0.00910005 0.00883085 -0.000874011 0.133906 0.140355 0.127131 0.423746 
28.8 0 0.927509 -0.38995 0.311587 0.00914804 0.00880147 -0.000857782 0.133976 0.140356 0.127276 0.421532 
28.8 1 0.927684 0.391493 -0.312941 0.00915987 0.00880387 -0.000861177 0.134029 0.140437 0.127299 0.422316 
28.9 0 0.927769 -0.399313 0.299514 0.00923337 0.00876231 -0.000851543 0.134148 0.14058 0.127392 0.422877 
28.9 1 0.927757 0.40093 -0.300735 0.00923894 0.00876232 -0.000852975 0.134169 0.140615 0.127397 0.42328 
29 0 0.926973 -0.408311 0.287122 0.00929607 0.00870037 -0.000840759 0.134151 0.140643 0.127328 0.424703 
29 1 0.92733 0.409901 -0.288473 0.00930445 0.00871426 -0.000844944 0.134234 0.140743 0.127392 0.42512 
29.1 0 0.92735 -0.416863 0.274602 0.00935687 0.00868935 -0.000828034 0.134336 0.140825 0.127517 0.424345 
29.1 1 0.927463 0.418493 -0.275853 0.00936354 0.00869213 -0.000819777 0.134371 0.14081 0.127609 0.422744 
29.2 0 0.926686 -0.425048 0.261703 0.00941092 0.00864045 -0.000811396 0.134355 0.140882 0.127495 0.425463 
29.2 1 0.926734 0.426654 -0.263058 0.00942276 0.0086372 -0.0008073 0.134387 0.14091 0.127532 0.42528 
29.3 0 0.926939 -0.43277 0.248548 0.00949643 0.00860157 -0.000788513 0.134529 0.141107 0.127612 0.426768 
29.3 1 0.926679 0.43457 -0.249833 0.00948725 0.0086038 -0.000783178 0.134503 0.14103 0.127643 0.425244 
29.4 0 0.926639 -0.440231 0.235173 0.0095563 0.00855939 -0.000747307 0.134595 0.141111 0.127746 0.424794 
29.4 1 0.927165 0.441929 -0.23653 0.00956561 0.0085807 -0.000753178 0.134708 0.141231 0.127854 0.42481 
29.5 0 0.926647 -0.447256 0.221704 0.00961707 0.00853587 -0.000735215 0.134733 0.141344 0.12778 0.427451 
29.5 1 0.926511 0.448928 -0.222966 0.00962078 0.00853224 -0.000726704 0.134733 0.141311 0.127817 0.42646 
29.6 0 0.926546 -0.453801 0.207968 0.00966925 0.0085102 -0.000694872 0.134831 0.141383 0.127945 0.425515 
29.6 1 0.926403 0.45545 -0.209213 0.00966808 0.00851248 -0.000696069 0.134835 0.141385 0.12795 0.425463 
29.7 0 0.926614 -0.45994 0.193935 0.00974314 0.00847677 -0.000672602 0.134981 0.141659 0.127955 0.429104 
29.7 1 0.926229 0.46176 -0.195182 0.00971811 0.00848797 -0.000664368 0.13493 0.141481 0.128044 0.425349 
29.8 0 0.926565 -0.465694 0.179789 0.00980248 0.00844735 -0.000622607 0.135092 0.14174 0.128099 0.428031 
29.8 1 0.926299 0.467478 -0.181077 0.00979804 0.00844767 -0.000624003 0.135077 0.14172 0.12809 0.427904 
29.9 0 0.926015 -0.470949 0.165596 0.00985183 0.00840993 -0.000590851 0.135136 0.141866 0.128053 0.430418 
29.9 1 0.925943 0.472793 -0.166793 0.0098519 0.00841224 -0.000578941 0.135145 0.141816 0.128127 0.428633 
30 0 0.925859 -0.475758 0.151034 0.00989176 0.00839463 -0.000544031 0.135227 0.141905 0.128202 0.428735 
30 1 0.926073 0.477609 -0.152314 0.0099225 0.00838478 -0.000543871 0.135304 0.142094 0.128155 0.431943 
30.1 0 0.925805 -0.48024 0.136347 0.00994541 0.00837264 -0.000497715 0.135344 0.142054 0.128284 0.429507 
30.1 1 0.925905 0.482061 -0.137691 0.00994196 0.00838616 -0.000492486 0.135381 0.142019 0.128401 0.427306 
30.2 0 0.925445 -0.48413 0.121655 0.00998769 0.00834781 -0.000444671 0.135409 0.14213 0.128335 0.429762 
30.2 1 0.926033 0.486011 -0.123007 0.0100028 0.00836755 -0.000451718 0.135537 0.142262 0.128461 0.429672 
30.3 0 0.925818 -0.487669 0.106805 0.0100403 0.00834642 -0.00040549 0.135598 0.142354 0.128486 0.430522 
30.3 1 0.925488 0.489555 -0.108165 0.0100255 0.00835231 -0.000397485 0.135565 0.142233 0.128551 0.427947 
30.4 0 0.925279 -0.49076 0.091865 0.0100584 0.00833566 -0.000353045 0.135625 0.142323 0.128578 0.428755 
30.4 1 0.925623 0.492655 -0.0932219 0.0100776 0.00834257 -0.000364036 0.135721 0.142484 0.128602 0.430539 
30.5 0 0.925411 -0.493349 0.0768823 0.0101097 0.0083261 -0.000304171 0.135779 0.142549 0.128652 0.430675 
30.5 1 0.925393 0.495271 -0.0782062 0.0101132 0.00833037 -0.000304946 0.135807 0.142576 0.128683 0.430565 
30.6 0 0.925306 -0.49544 0.0618254 0.0101438 0.00832102 -0.000251205 0.135885 0.142673 0.12874 0.431016 
30.6 1 0.925217 0.497395 -0.0631594 0.0101492 0.00832085 -0.000242885 0.135905 0.142695 0.128757 0.431067 
30.7 0 0.92476 -0.497054 0.0466756 0.0101643 0.00830993 -0.000193587 0.13592 0.142719 0.128763 0.43129 
30.7 1 0.925048 0.499101 -0.0480067 0.0101811 0.0083157 -0.000192653 0.136003 0.142834 0.12881 0.432119 
30.8 0 0.924767 -0.498308 0.0315033 0.0101981 0.0083109 -0.000138184 0.136048 0.142886 0.128847 0.432256 
30.8 1 0.924695 0.500406 -0.0327974 0.0102008 0.00831356 -0.000140757 0.136067 0.142907 0.128865 0.432279 
30.9 0 0.924841 -0.499087 0.0163098 0.0102336 0.00831368 -6.78103e-05 0.136188 0.14308 0.128929 0.433626 
30.9 1 0.924586 0.501139 -0.0175595 0.0102244 0.00831846 -7.48185e-05 0.136172 0.14302 0.128961 0.432355 
31 0 0.924551 -0.499309 0.00108523 0.0102505 0.00831762 -1.16237e-05 0.136265 0.143182 0.128977 0.434252 
31 1 0.924544 0.501422 -0.00231076 0.0102383 0.00833452 -1.35411e-05 0.136282 0.143097 0.129108 0.431232 
31.1 0 0.924566 -0.499152 -0.0141801 0.0102792 0.00832514 4.32017e-05 0.136398 0.143389 0.129029 0.436198 
31.1 1 0.92444 0.501287 0.01294 0.0102564 0.00834554 4.6472e-05 0.136389 0.143231 0.129185 0.43187 
31.2 0 0.924153 -0.498491 -0.0294086 0.0102757 0.00834184 9.91485e-05 0.136446 0.143393 0.129126 0.434842 
31.2 1 0.924334 0.500603 0.0282302 0.0102813 0.00835209 9.95505e-05 0.136504 0.143432 0.129205 0.434218 
31.3 0 0.924349 -0.497375 -0.0446073 0.0102957 0.00836472 0.000158371 0.136603 0.143587 0.129243 0.435684 
31.3 1 0.924533 0.499431 0.0433973 0.0102969 0.00837865 0.000159414 0.136659 0.143597 0.129348 0.434292 
31.4 0 0.923448 -0.495762 -0.059829 0.010269 0.00838147 0.000216637 0.136567 0.143482 0.129282 0.433748 
31.4 1 0.924122 0.4979 0.0586781 0.0103093 0.00838401 0.000214304 0.136723 0.143756 0.129309 0.436905 
31.5 0 0.923528 -0.493755 -0.0749168 0.0102772 0.0084102 0.00027459 0.136702 0.143644 0.129388 0.43432 
31.5 1 0.923889 0.495827 0.073752 0.0103014 0.00841405 0.000282944 0.136804 0.143826 0.129403 0.436467 
31.6 0 0.923662 -0.491223 -0.0899511 0.010295 0.00843498 0.000331527 0.136858 0.143891 0.129442 0.436749 
31.6 1 0.923234 0.493382 0.088793 0.0102836 0.00843378 0.000323734 0.136811 0.143796 0.129451 0.43539 
31.7 0 0.923193 -0.488153 -0.104971 0.0102777 0.00846318 0.00038531 0.136897 0.143918 0.129497 0.436302 
31.7 1 0.923549 0.490443 0.103755 0.0103033 0.00846596 0.000391319 0.137001 0.144105 0.129507 0.438564 
31.8 0 0.923084 -0.484864 -0.119865 0.0102745 0.00849613 0.000445683 0.137006 0.144083 0.129543 0.437774 
31.8 1 0.923377 0.486993 0.118645 0.0102725 0.00851888 0.000452796 0.137082 0.144101 0.129683 0.435999 
31.9 0 0.923096 -0.48085 -0.134517 0.0102653 0.00854001 0.000504374 0.137133 0.144236 0.129641 0.438333 
31.9 1 0.923634 0.48318 0.133351 0.0102779 0.00855865 0.000493358 0.137246 0.144288 0.129824 0.436388 
32 0 0.923114 -0.476684 -0.149169 0.0102406 0.00859613 0.000554821 0.137247 0.144293 0.129819 0.436536 
32 1 0.92311 0.478811 0.148079 0.0102511 0.00859567 0.000554484 0.137284 0.144359 0.129824 0.437301 
32.1 0 0.922957 -0.471753 -0.163693 0.0102255 0.00863833 0.000607095 0.137346 0.144438 0.129867 0.437696 
32.1 1 0.922932 0.474076 0.162514 0.0102333 0.00863947 0.000603725 0.137378 0.144473 0.129897 0.437721 
32.2 0 0.922476 -0.466611 -0.178003 0.0101946 0.00868004 0.00064775 0.137385 0.144457 0.129929 0.437056 
32.2 1 0.922828 0.468857 0.176991 0.0102098 0.00869072 0.000648355 0.137479 0.144561 0.130013 0.437203 
32.3 0 0.922738 -0.460966 -0.192314 0.0101854 0.00873583 0.000697135 0.137555 0.144681 0.130038 0.43837 
32.3 1 0.92314 0.463227 0.191121 0.0101969 0.00875351 0.000706852 0.13766 0.144813 0.130115 0.438957 
32.4 0 0.922817 -0.454841 -0.206284 0.0101574 0.00880139 0.000752073 0.137691 0.144858 0.130129 0.439337 
32.4 1 0.923093 0.457144 0.205166 0.0101621 0.00881857 0.000752325 0.13777 0.144906 0.130244 0.438327 
32.5 0 0.922647 -0.448328 -0.220091 0.010121 0.00886086 0.000781756 0.137775 0.144879 0.130283 0.437425 
32.5 1 0.922261 0.450713 0.219061 0.0101136 0.00886271 0.000796635 0.137755 0.144921 0.130195 0.439207 
32.6 0 0.92187 -0.441506 -0.233761 0.0100736 0.00890679 0.000823169 0.137769 0.144908 0.13024 0.438403 
32.6 1 0.922264 0.443749 0.232632 0.0100868 0.00892231 0.000828904 0.137873 0.145034 0.13032 0.438888 
32.7 0 0.922133 -0.434023 -0.247035 0.0100442 0.00898225 0.00086634 0.137936 0.145116 0.130362 0.439324 
32.7 1 0.922286 0.43646 0.245908 0.0100656 0.00898026 0.000870073 0.138007 0.145247 0.130365 0.440937 
32.8 0 0.921729 -0.42629 -0.260241 0.010009 0.00903263 0.000897389 0.137991 0.145206 0.130378 0.440231 
32.8 1 0.921823 0.428633 0.259172 0.0100153 0.0090416 0.000899477 0.138047 0.145267 0.130427 0.440305 
32.9 0 0.922112 -0.418212 -0.273146 0.00997451 0.00911959 0.000937645 0.138181 0.145448 0.130511 0.441412 
32.9 1 0.922266 0.420511 0.272147 0.0099756 0.00913345 0.000931015 0.138236 0.14544 0.130635 0.439574 
33 0 0.922069 -0.409656 -0.285915 0.00993254 0.00919034 0.000954142 0.138286 0.145501 0.130673 0.439811 
33 1 0.921793 0.41205 0.284896 0.0099375 0.00918608 0.000965505 0.138288 0.145587 0.130581 0.442174 
33.1 0 0.921713 -0.400674 -0.298215 0.00988276 0.0092583 0.00098248 0.138351 0.145612 0.130688 0.441002 
33.1 1 0.921573 0.403108 0.297158 0.00989066 0.00925446 0.000982174 0.138366 0.145636 0.130692 0.44125 
33.2 0 0.921008 -0.391343 -0.310367 0.00982268 0.00932152 0.00101067 0.138363 0.145694 0.13062 0.442966 
33.2 1 0.921586 0.393918 0.30945 0.00985282 0.00932699 0.00100394 0.138491 0.145792 0.130783 0.441927 
