[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
10.45 0 0.891359 -0.500042 -0.0205835 0.0134024 0.00992788 3.39275e-05 0.152742 0.163724 0.140908 0.509204 10.1221
10.45 1 0.891524 0.499879 0.0203127 0.0134083 0.00993008 2.5628e-05 0.152769 0.163759 0.140925 0.509346 10.1175
10.5 0 0.890595 -0.499642 -0.0283092 0.0134287 0.00993874 7.21055e-05 0.152864 0.163891 0.140977 0.509982 10.09
10.5 1 0.890942 0.499501 0.0280344 0.0134353 0.0099486 7.60318e-05 0.152918 0.163933 0.141046 0.509641 10.0856
10.55 0 0.890319 -0.499044 -0.0359185 0.0134632 0.00996591 0.000132531 0.153066 0.164123 0.141145 0.51031 10.0587
10.55 1 0.890545 0.498927 0.0356756 0.013469 0.00997088 0.00013408 0.153101 0.164159 0.141179 0.510272 10.0542
10.6 0 0.889924 -0.498455 -0.0436027 0.0135036 0.00998391 0.000181404 0.153256 0.164395 0.141242 0.51171 10.0275
10.6 1 0.890212 0.498332 0.0433191 0.0135116 0.00998995 0.000182807 0.153302 0.164445 0.141283 0.511721 10.0233
10.65 0 0.889403 -0.497771 -0.0512915 0.0135277 0.0100084 0.000230992 0.153415 0.164577 0.141374 0.51195 9.99697
10.65 1 0.88969 0.497648 0.0509964 0.0135358 0.0100144 0.000223807 0.153461 0.164621 0.141423 0.511836 9.99285
10.7 0 0.889065 -0.496844 -0.0588964 0.0135507 0.0100429 0.000285655 0.153602 0.164765 0.141561 0.511693 9.96737
10.7 1 0.889291 0.496707 0.0586097 0.0135599 0.0100452 0.000287672 0.153639 0.164823 0.141575 0.51205 9.96344
10.75 0 0.888856 -0.495779 -0.066499 0.0135987 0.0100661 0.000349359 0.153834 0.165124 0.141647 0.513946 9.9375
10.75 1 0.889022 0.495666 0.0662777 0.0136047 0.0100684 0.000347824 0.153861 0.165158 0.141665 0.514059 9.93218
10.8 0 0.888279 -0.494758 -0.0741686 0.0136283 0.0100853 0.00040219 0.153992 0.165369 0.141706 0.515469 9.9047
10.8 1 0.888444 0.49467 0.0739308 0.0136332 0.010088 0.000401506 0.154017 0.165397 0.141726 0.515513 9.89907
10.85 0 0.888008 -0.493505 -0.0817408 0.0136676 0.0101129 0.00046985 0.154209 0.165703 0.141787 0.517517 9.87186
10.85 1 0.888296 0.493417 0.0814702 0.0136774 0.0101177 0.000465043 0.154257 0.165754 0.14183 0.517523 9.86618
10.9 0 0.887374 -0.492289 -0.089307 0.0136742 0.0101458 0.000517351 0.154337 0.165822 0.141926 0.517153 9.84006
10.9 1 0.887477 0.492174 0.0890617 0.0136846 0.0101418 0.000514269 0.154358 0.165878 0.141906 0.51783 9.83464
10.95 0 0.887038 -0.490866 -0.0969018 0.0136975 0.0101819 0.000568805 0.15453 0.166056 0.142072 0.517694 9.8098
10.95 1 0.887203 0.490818 0.0965884 0.0137094 0.0101803 0.000573869 0.154563 0.166135 0.142052 0.518563 9.80395
11 0 0.886703 -0.489262 -0.104506 0.0137235 0.0102181 0.000635205 0.154731 0.166343 0.142173 0.519133 9.78083
11 1 0.886926 0.489204 0.104252 0.0137353 0.0102189 0.000636277 0.154771 0.166414 0.142178 0.519679 9.77533
11.05 0 0.88637 -0.487446 -0.112032 0.0137398 0.0102611 0.000691684 0.154922 0.166567 0.142328 0.519488 9.75023
11.05 1 0.886532 0.487408 0.111759 0.0137515 0.0102586 0.000687318 0.154952 0.166625 0.142325 0.52 9.74477
11.1 0 0.886048 -0.485621 -0.119545 0.0137623 0.0102993 0.000747032 0.155118 0.166832 0.142443 0.520587 9.71748
11.1 1 0.886209 0.485614 0.11927 0.0137638 0.010305 0.00075151 0.155141 0.166854 0.142469 0.520508 9.71228
11.15 0 0.886088 -0.483792 -0.126944 0.0137845 0.0103545 0.000794329 0.155367 0.16709 0.142685 0.520367 9.68691
11.15 1 0.886432 0.483798 0.12671 0.0137927 0.0103642 0.000798574 0.155425 0.16715 0.14274 0.520335 9.68182
11.2 0 0.885698 -0.481777 -0.134329 0.0137817 0.0104099 0.000857043 0.155537 0.167255 0.142861 0.520026 9.65857
11.2 1 0.88592 0.48178 0.134142 0.0137871 0.0104152 0.000855041 0.155571 0.167281 0.142904 0.519821 9.65361
11.25 0 0.885129 -0.479474 -0.141774 0.013797 0.0104462 0.000927443 0.155702 0.16755 0.142875 0.522355 9.62918
11.25 1 0.885655 0.479517 0.141526 0.0138182 0.0104538 0.000922442 0.155795 0.167658 0.142951 0.522506 9.62436
11.3 0 0.885 -0.477319 -0.149171 0.0138182 0.0104961 0.000979861 0.15593 0.167843 0.143029 0.523282 9.59756
11.3 1 0.885098 0.477334 0.148993 0.0138241 0.0104955 0.000981059 0.155948 0.16788 0.143024 0.523636 9.59274
11.35 0 0.884735 -0.475035 -0.156457 0.0138288 0.0105488 0.00103625 0.156133 0.1681 0.14317 0.524033 9.5688
11.35 1 0.884833 0.475036 0.15629 0.0138312 0.0105503 0.00103363 0.156146 0.168105 0.143191 0.52388 9.56407
11.4 0 0.8841 -0.472443 -0.163762 0.0138235 0.0105946 0.0010807 0.156263 0.168237 0.143292 0.523987 9.54301
11.4 1 0.884319 0.472467 0.163533 0.0138296 0.0105987 0.00107639 0.156296 0.168258 0.143339 0.523706 9.53824
11.45 0 0.883788 -0.469803 -0.171091 0.0138327 0.0106493 0.00115167 0.156467 0.168556 0.143362 0.525926 9.51073
11.45 1 0.883944 0.469838 0.170887 0.0138379 0.0106522 0.00115265 0.156493 0.168589 0.14338 0.526028 9.50619
11.5 0 0.883526 -0.467183 -0.178327 0.0138492 0.0106976 0.0012013 0.156674 0.168848 0.143471 0.527263 9.48298
11.5 1 0.883743 0.467241 0.178186 0.0138594 0.0106994 0.00120095 0.156713 0.168903 0.143491 0.527512 9.47842
11.55 0 0.882829 -0.464284 -0.185525 0.013838 0.0107486 0.00126062 0.156801 0.169039 0.143524 0.528303 9.4574
11.55 1 0.883167 0.464391 0.185325 0.013851 0.0107543 0.00126161 0.156861 0.169115 0.143565 0.528525 9.45326
11.6 0 0.882762 -0.461337 -0.19249 0.0138378 0.0108216 0.00131687 0.157033 0.169303 0.143719 0.528575 9.42738
11.6 1 0.882919 0.461388 0.192361 0.0138433 0.0108242 0.00131705 0.157059 0.169334 0.143739 0.528644 9.423
11.65 0 0.882382 -0.458395 -0.199645 0.0138311 0.0108855 0.00137694 0.157215 0.169555 0.14382 0.529649 9.40218
11.65 1 0.882721 0.458473 0.199489 0.0138404 0.0108939 0.0013766 0.157271 0.169608 0.143881 0.529495 9.39783
11.7 0 0.881516 -0.455062 -0.206723 0.0138114 0.0109323 0.00142136 0.157301 0.169675 0.143867 0.530162 9.37357
11.7 1 0.881792 0.455162 0.206597 0.0138246 0.0109343 0.00141887 0.15735 0.169734 0.143904 0.530275 9.36887
11.75 0 0.881633 -0.45184 -0.213688 0.0138305 0.0110017 0.00147669 0.157582 0.170064 0.144023 0.531794 9.3438
11.75 1 0.88191 0.451949 0.213555 0.013844 0.0110053 0.00148298 0.157637 0.170161 0.144027 0.53252 9.33883
11.8 0 0.881124 -0.448393 -0.22061 0.0138133 0.0110693 0.00153467 0.157742 0.170293 0.144102 0.53286 9.31657
11.8 1 0.8814 0.448587 0.220487 0.0138302 0.0110692 0.00153557 0.157795 0.170379 0.144116 0.53341 9.31238
11.85 0 0.880746 -0.445007 -0.227565 0.0138083 0.0111327 0.00158776 0.157927 0.170568 0.144182 0.534282 9.28603
11.85 1 0.881204 0.445139 0.227433 0.0138293 0.0111382 0.0015872 0.158011 0.170673 0.144243 0.53454 9.28148
11.9 0 0.880863 -0.441414 -0.234345 0.013809 0.0112143 0.00163327 0.158188 0.170866 0.144401 0.534583 9.26225
11.9 1 0.881078 0.441523 0.234256 0.0138194 0.0112162 0.0016345 0.158227 0.170922 0.144419 0.534865 9.25759
11.95 0 0.880127 -0.437744 -0.241142 0.0137756 0.0112799 0.00167379 0.158289 0.170971 0.144499 0.5345 9.23141
11.95 1 0.880341 0.437823 0.241009 0.0137836 0.0112852 0.00168124 0.158332 0.17105 0.144499 0.53512 9.22704
12 0 0.87969 -0.433957 -0.247869 0.0137652 0.0113497 0.00173647 0.158477 0.171304 0.144515 0.536949 9.20842
12 1 0.879966 0.434095 0.247786 0.0137789 0.0113516 0.00173591 0.158526 0.171367 0.144549 0.537125 9.20395
12.05 0 0.879008 -0.429986 -0.254538 0.0137565 0.0113993 0.00177463 0.158606 0.171512 0.144551 0.538222 9.17996
12.05 1 0.879222 0.430125 0.25439 0.0137632 0.0114037 0.0017747 0.158641 0.171549 0.144585 0.538192 9.17591
12.1 0 0.879005 -0.425897 -0.261035 0.0137277 0.0115023 0.00182566 0.15884 0.171773 0.144755 0.538369 9.1566
12.1 1 0.879157 0.426009 0.260969 0.0137332 0.0115049 0.00182632 0.158865 0.171804 0.144773 0.538438 9.15203
12.15 0 0.878213 -0.421938 -0.267624 0.0136926 0.0115703 0.00186958 0.158943 0.171937 0.144787 0.53933 9.12456
12.15 1 0.878672 0.422135 0.267543 0.0137128 0.0115755 0.00186659 0.159023 0.172017 0.144867 0.539217 9.12029
12.2 0 0.878087 -0.417608 -0.274192 0.0136801 0.0116514 0.00190345 0.159159 0.172178 0.144975 0.539464 9.10021
12.2 1 0.878239 0.417791 0.274121 0.0136888 0.011653 0.00190974 0.159191 0.17225 0.144961 0.540142 9.09633
12.25 0 0.878021 -0.413333 -0.28056 0.0136691 0.0117388 0.00195032 0.159399 0.172511 0.145106 0.540817 9.07083
12.25 1 0.878234 0.413535 0.280493 0.0136755 0.0117448 0.00195443 0.159437 0.172569 0.145123 0.541104 9.06659
12.3 0 0.87759 -0.408847 -0.286891 0.0136316 0.0118293 0.00199582 0.159565 0.172744 0.145194 0.541792 9.04702
12.3 1 0.877559 0.409065 0.286842 0.0136272 0.0118331 0.00200396 0.159563 0.172776 0.145152 0.542401 9.04337
12.35 0 0.877164 -0.404339 -0.293243 0.0135963 0.0119178 0.00203402 0.159731 0.172959 0.145304 0.542418 9.02252
12.35 1 0.877376 0.404508 0.293179 0.0136071 0.0119187 0.00203475 0.159768 0.173008 0.145327 0.542583 9.0184
12.4 0 0.876792 -0.399758 -0.299498 0.013575 0.0120024 0.00208754 0.159929 0.173317 0.145313 0.545018 8.99436
12.4 1 0.877065 0.399965 0.299468 0.0135847 0.0120057 0.00208269 0.15997 0.173335 0.145381 0.544546 8.99047
12.45 0 0.876433 -0.395007 -0.305559 0.0135346 0.0120933 0.00210803 0.160087 0.173446 0.145507 0.544258 8.96923
12.45 1 0.876766 0.395172 0.305523 0.0135422 0.0121045 0.00211124 0.160146 0.173514 0.145554 0.544344 8.96497
12.5 0 0.876059 -0.39013 -0.31167 0.0135092 0.0121764 0.00214138 0.160267 0.173698 0.145603 0.545277 8.94069
12.5 1 0.876393 0.39041 0.311702 0.0135272 0.0121779 0.00214422 0.160328 0.173784 0.145635 0.545638 8.9367
12.55 0 0.875878 -0.385416 -0.317585 0.0134867 0.0122717 0.00218905 0.160494 0.174075 0.145653 0.547618 8.91856
12.55 1 0.876213 0.385583 0.317529 0.0134918 0.0122836 0.00218789 0.160547 0.174112 0.145725 0.547257 8.91486
12.6 0 0.875393 -0.380254 -0.323418 0.0134421 0.012359 0.00220242 0.160627 0.174176 0.145826 0.546847 8.89331
12.6 1 0.875848 0.380498 0.323468 0.0134603 0.0123697 0.00221239 0.160717 0.174319 0.145852 0.54767 8.88935
12.65 0 0.874483 -0.375183 -0.329401 0.0133846 0.0124452 0.00223894 0.160717 0.174371 0.145789 0.548597 8.86448
12.65 1 0.874938 0.375472 0.329389 0.0134072 0.0124504 0.00224502 0.160803 0.174495 0.145831 0.549135 8.86071
12.7 0 0.874851 -0.370009 -0.335077 0.013375 0.012553 0.00226378 0.161022 0.174727 0.146036 0.549044 8.84096
12.7 1 0.875245 0.370219 0.335084 0.0133852 0.0125653 0.00226744 0.161091 0.174811 0.146089 0.549189 8.83743
12.75 0 0.873947 -0.364814 -0.340849 0.0133092 0.0126438 0.00228848 0.1611 0.174866 0.146041 0.550008 8.81715
12.75 1 0.874158 0.365033 0.340879 0.0133141 0.012649 0.00228754 0.161131 0.174889 0.146082 0.549821 8.81323
12.8 0 0.873943 -0.359345 -0.346405 0.0132757 0.0127518 0.00230335 0.16133 0.175111 0.146257 0.54991 8.7905
12.8 1 0.874275 0.359627 0.346462 0.0132861 0.0127629 0.00231287 0.161397 0.175226 0.146266 0.550664 8.78692
12.85 0 0.873516 -0.353915 -0.351941 0.013236 0.012846 0.00232723 0.161499 0.175365 0.146326 0.551146 8.76533
12.85 1 0.873971 0.354261 0.351972 0.0132522 0.0128553 0.00232934 0.161578 0.175451 0.146396 0.551157 8.76217
12.9 0 0.873037 -0.348512 -0.35734 0.0131981 0.0129374 0.00235729 0.161665 0.175662 0.146334 0.553209 8.74266
12.9 1 0.873248 0.34875 0.357394 0.0132083 0.0129414 0.00236614 0.161709 0.175754 0.146321 0.553974 8.73858
12.95 0 0.873111 -0.342837 -0.362648 0.0131701 0.0130463 0.00237235 0.161915 0.175962 0.146527 0.553699 8.71749
12.95 1 0.873383 0.343094 0.362695 0.0131784 0.0130525 0.00237202 0.16196 0.176002 0.146578 0.55354 8.71389
13 0 0.87214 -0.337225 -0.368026 0.0130921 0.013147 0.00238685 0.161985 0.176106 0.14651 0.55486 8.69091
13 1 0.872413 0.337449 0.368113 0.0131016 0.0131546 0.00239435 0.162038 0.176197 0.146517 0.555444 8.68758
13.05 0 0.872456 -0.33131 -0.373177 0.013061 0.0132746 0.00240173 0.162282 0.176476 0.146722 0.555675 8.66919
13.05 1 0.872544 0.331556 0.373258 0.0130618 0.0132745 0.00239503 0.162285 0.17644 0.14677 0.555012 8.66595
13.1 0 0.871598 -0.325397 -0.378219 0.0130145 0.01335 0.00241466 0.162372 0.176651 0.146709 0.557012 8.64592
13.1 1 0.871868 0.325702 0.378328 0.013024 0.0133587 0.00242413 0.162428 0.176756 0.146707 0.557765 8.64225
13.15 0 0.870947 -0.319555 -0.383138 0.0129558 0.0134462 0.00241414 0.162487 0.176791 0.146795 0.557269 8.61781
13.15 1 0.871341 0.319832 0.383245 0.0129752 0.0134508 0.00242178 0.162561 0.176898 0.14683 0.55772 8.61429
13.2 0 0.871019 -0.313512 -0.388075 0.0129254 0.0135587 0.00242126 0.162739 0.17711 0.14697 0.55802 8.59527
13.2 1 0.87129 0.313787 0.388183 0.0129385 0.0135639 0.0024326 0.162796 0.177222 0.14696 0.558892 8.59201
13.25 0 0.870359 -0.307383 -0.392914 0.0128595 0.0136641 0.00242573 0.16286 0.177317 0.146989 0.559303 8.57286
13.25 1 0.87069 0.307685 0.393084 0.0128717 0.0136731 0.00243451 0.162926 0.177424 0.147004 0.559919 8.57006
13.3 0 0.870187 -0.301283 -0.39753 0.0128022 0.0137905 0.00242524 0.163073 0.177603 0.147114 0.560239 8.5491
13.3 1 0.87052 0.301582 0.397738 0.0128076 0.0138044 0.00242972 0.163132 0.177687 0.147144 0.560566 8.5453
13.35 0 0.869465 -0.294991 -0.402215 0.0127683 0.0138595 0.00243016 0.16318 0.177789 0.147127 0.561411 8.52651
13.35 1 0.869614 0.295271 0.402313 0.0127735 0.0138618 0.00243176 0.163203 0.177818 0.147145 0.561462 8.52316
13.4 0 0.86948 -0.288635 -0.406729 0.0127121 0.0139949 0.00242386 0.163423 0.178106 0.147284 0.562282 8.49906
13.4 1 0.869629 0.288916 0.406934 0.0127159 0.0139979 0.00242326 0.163444 0.178121 0.147311 0.562159 8.49589
13.45 0 0.86875 -0.282412 -0.411125 0.0126404 0.0141053 0.00241995 0.163541 0.178332 0.147272 0.563923 8.47799
13.45 1 0.869085 0.282752 0.411356 0.0126576 0.0141058 0.00242347 0.163595 0.178388 0.147326 0.563856 8.47477
13.5 0 0.86841 -0.275875 -0.41547 0.0126206 0.0141768 0.00240642 0.163699 0.178481 0.147442 0.563533 8.45431
13.5 1 0.86856 0.276197 0.415665 0.0126216 0.014184 0.00240881 0.163724 0.178522 0.147448 0.563763 8.45175
13.55 0 0.868366 -0.269347 -0.419595 0.0125718 0.0143085 0.00241274 0.163952 0.17891 0.147485 0.566077 8.43366
13.55 1 0.868822 0.269725 0.419807 0.0125905 0.0143174 0.00242126 0.164036 0.179023 0.147535 0.566423 8.43049
13.6 0 0.868125 -0.262766 -0.423856 0.0125154 0.0144235 0.00238268 0.164131 0.179087 0.147668 0.565776 8.40908
13.6 1 0.86846 0.263143 0.424022 0.0125291 0.0144298 0.00239012 0.164192 0.179173 0.147698 0.566111 8.4058
13.65 0 0.866749 -0.256159 -0.427817 0.0124467 0.0144849 0.00236217 0.164108 0.1791 0.147602 0.5664 8.38494
13.65 1 0.866899 0.256477 0.42799 0.0124461 0.014492 0.00236011 0.164128 0.179116 0.147627 0.566308 8.38155
13.7 0 0.867442 -0.249412 -0.431689 0.0124096 0.0146494 0.00235476 0.164496 0.179649 0.147797 0.568481 8.36168
13.7 1 0.867471 0.249724 0.431927 0.0124175 0.0146376 0.00235023 0.164484 0.179592 0.14784 0.567754 8.35885
13.75 0 0.867025 -0.24261 -0.435411 0.0123626 0.0147461 0.00232939 0.164647 0.179838 0.147904 0.56887 8.33899
13.75 1 0.867358 0.242983 0.435714 0.0123716 0.0147554 0.00233229 0.164703 0.179904 0.147948 0.568949 8.336
13.8 0 0.866497 -0.235739 -0.439227 0.0123104 0.0148405 0.00229548 0.164775 0.17998 0.148016 0.568903 8.31665
13.8 1 0.866402 0.236103 0.439461 0.0123029 0.0148394 0.00229241 0.164749 0.17995 0.147995 0.568873 8.31426
13.85 0 0.866333 -0.228911 -0.442784 0.0122607 0.0149712 0.00229649 0.165021 0.180458 0.147982 0.572308 8.29573
13.85 1 0.866362 0.22926 0.443049 0.0122493 0.0149812 0.00228699 0.165017 0.180439 0.147996 0.57208 8.29313
13.9 0 0.865442 -0.221956 -0.44616 0.0121803 0.0150707 0.00224093 0.165079 0.180511 0.148047 0.572136 8.27346
13.9 1 0.865836 0.222291 0.446404 0.0122014 0.0150693 0.00224267 0.165138 0.180539 0.148145 0.57155 8.27127
13.95 0 0.865644 -0.214952 -0.449616 0.0121536 0.0151888 0.00222005 0.165356 0.180889 0.148203 0.573361 8.25466
13.95 1 0.865734 0.215307 0.449879 0.0121502 0.0151942 0.00221347 0.165361 0.180878 0.148229 0.573082 8.25091
14 0 0.864446 -0.207802 -0.45286 0.0120976 0.0152431 0.00217685 0.16535 0.180864 0.148222 0.573053 8.22904
14 1 0.864961 0.208173 0.45308 0.0121204 0.0152504 0.00218691 0.165441 0.180967 0.148298 0.573113 8.22577
14.05 0 0.864774 -0.200766 -0.456108 0.0120642 0.0153762 0.00214323 0.165652 0.181266 0.148403 0.574215 8.20798
14.05 1 0.864986 0.201063 0.456393 0.012059 0.0153963 0.0021464 0.165696 0.181363 0.148384 0.574993 8.20527
14.1 0 0.864185 -0.193609 -0.458914 0.0120058 0.0154807 0.0021054 0.165791 0.18151 0.148415 0.575689 8.18436
14.1 1 0.864212 0.193923 0.459168 0.0120052 0.0154809 0.00210533 0.165789 0.18151 0.148412 0.575713 8.18122
14.15 0 0.86402 -0.186488 -0.462026 0.0119536 0.0156021 0.00205457 0.165999 0.181799 0.148528 0.576652 8.16163
14.15 1 0.863868 0.186849 0.462276 0.0119435 0.0156029 0.00205516 0.165971 0.181796 0.148469 0.577087 8.15903
14.2 0 0.863197 -0.179216 -0.464817 0.011905 0.015676 0.00201044 0.166075 0.181916 0.148555 0.57719 8.14241
14.2 1 0.863349 0.179535 0.465141 0.0119092 0.0156766 0.00200823 0.16609 0.181914 0.14859 0.5769 8.13945
14.25 0 0.863036 -0.171967 -0.467472 0.0118591 0.0157904 0.00195955 0.166281 0.18221 0.148655 0.578273 8.11829
14.25 1 0.863311 0.172273 0.467822 0.0118593 0.0158073 0.00196324 0.166333 0.182304 0.148655 0.578861 8.11567
14.3 0 0.862457 -0.164498 -0.470047 0.0118178 0.0158777 0.00192032 0.16642 0.18244 0.148683 0.579498 8.09687
14.3 1 0.862853 0.164907 0.470378 0.0118312 0.0158897 0.00193571 0.166496 0.182564 0.148701 0.580145 8.0948
14.35 0 0.862297 -0.157167 -0.472544 0.0117842 0.0159763 0.00186214 0.166615 0.182669 0.148839 0.579742 8.07814
14.35 1 0.862327 0.157471 0.472869 0.0117842 0.0159782 0.00186988 0.16662 0.182706 0.148806 0.580231 8.07577
14.4 0 0.862082 -0.149725 -0.47488 0.0117458 0.0160833 0.00181586 0.166821 0.182993 0.148903 0.581274 8.05513
14.4 1 0.862417 0.150066 0.475232 0.0117478 0.0161031 0.00182027 0.166886 0.183105 0.148911 0.58191 8.0528
14.45 0 0.861436 -0.142348 -0.47702 0.0117035 0.016162 0.00175713 0.16693 0.183146 0.148958 0.581803 8.03392
14.45 1 0.861588 0.142668 0.477374 0.0117035 0.0161719 0.00176581 0.166959 0.183224 0.148929 0.582505 8.03197
14.5 0 0.861522 -0.134818 -0.47922 0.0116655 0.0162831 0.00167965 0.167178 0.183463 0.149125 0.582495 8.01449
14.5 1 0.861797 0.135183 0.47958 0.0116719 0.0162939 0.00169197 0.16723 0.18356 0.149123 0.58311 8.01302
14.55 0 0.860819 -0.127354 -0.481208 0.0116301 0.0163484 0.00161668 0.167268 0.183571 0.149193 0.582644 7.99465
14.55 1 0.860912 0.12772 0.481678 0.0116316 0.0163484 0.00161641 0.167272 0.183571 0.149203 0.582566 7.99239
14.6 0 0.85999 -0.119828 -0.483005 0.0115894 0.0164149 0.00155677 0.167345 0.183704 0.149203 0.583391 7.9727
14.6 1 0.860387 0.120251 0.483395 0.0115903 0.0164431 0.00157031 0.167432 0.183886 0.149174 0.584722 7.97105
14.65 0 0.860202 -0.112302 -0.48493 0.0115535 0.0165513 0.00149217 0.167645 0.18419 0.149278 0.585799 7.95248
14.65 1 0.86036 0.112692 0.485342 0.011547 0.0165691 0.00149344 0.167679 0.18428 0.149241 0.586623 7.95092
14.7 0 0.85963 -0.10468 -0.486555 0.0115093 0.0166411 0.00141943 0.167781 0.184432 0.149284 0.587219 7.93299
14.7 1 0.859786 0.10505 0.486959 0.0115194 0.0166365 0.00143156 0.167797 0.184444 0.149306 0.587128 7.93182
14.75 0 0.859049 -0.0971253 -0.487972 0.0114804 0.0167136 0.00136152 0.167911 0.184644 0.149314 0.588273 7.91449
14.75 1 0.859388 0.0974497 0.48839 0.0114864 0.0167269 0.00136246 0.167968 0.184716 0.149354 0.58841 7.91325
14.8 0 0.858899 -0.0894065 -0.489518 0.0114589 0.0167993 0.00127249 0.168102 0.184862 0.149474 0.588402 7.89357
14.8 1 0.859117 0.089717 0.489908 0.0114621 0.0168068 0.00127325 0.168133 0.184903 0.149494 0.588495 7.89178
14.85 0 0.858506 -0.0817754 -0.490729 0.0114245 0.0168932 0.00120026 0.168279 0.185176 0.149484 0.590203 7.87302
14.85 1 0.858847 0.0820636 0.49121 0.0114278 0.01691 0.00120154 0.168338 0.185266 0.149506 0.590581 7.87132
14.9 0 0.85799 -0.0740356 -0.491874 0.0114006 0.0169632 0.00113309 0.168416 0.185392 0.149524 0.591199 7.85291
14.9 1 0.858206 0.0743578 0.492275 0.0114106 0.0169602 0.00113374 0.168436 0.18538 0.149586 0.590669 7.8511
14.95 0 0.857779 -0.0662706 -0.492918 0.0113928 0.0170293 0.00103607 0.168589 0.185546 0.149722 0.59065 7.83336
14.95 1 0.85769 0.0666047 0.493412 0.0113828 0.0170331 0.00103265 0.16857 0.185558 0.149666 0.591134 7.83165
15 0 0.857204 -0.0585369 -0.493745 0.0113668 0.0171013 0.000964528 0.168725 0.185791 0.149726 0.592077 7.81415
15 1 0.857541 0.0588465 0.494213 0.0113736 0.0171125 0.000966969 0.168778 0.185855 0.149767 0.592153 7.81234
15.05 0 0.856562 -0.0507841 -0.494642 0.0113433 0.0171619 0.000885346 0.168835 0.185976 0.149743 0.593038 7.79537
15.05 1 0.856961 0.0511127 0.495145 0.011345 0.0171867 0.000892943 0.168913 0.186119 0.149744 0.593874 7.79363
15.1 0 0.856535 -0.0430696 -0.495313 0.0113271 0.0172572 0.000772435 0.169069 0.186312 0.149854 0.594202 7.77647
15.1 1 0.856813 0.0434162 0.49584 0.0113358 0.0172629 0.000785147 0.169111 0.18636 0.14989 0.594221 7.77495
15.15 0 0.856395 -0.0352545 -0.495795 0.0113143 0.0173437 0.000694955 0.169287 0.18667 0.149901 0.595939 7.75765
15.15 1 0.856792 0.0356174 0.496256 0.0113292 0.0173485 0.000697353 0.169345 0.186699 0.149996 0.595422 7.75557
15.2 0 0.85552 -0.0274062 -0.496263 0.0112911 0.0173887 0.000603874 0.169351 0.186804 0.149879 0.596879 7.73866
15.2 1 0.855916 0.0278142 0.496758 0.0113074 0.0173902 0.000606513 0.169404 0.186816 0.149984 0.596191 7.73595
15.25 0 0.855009 -0.0197046 -0.496533 0.0112788 0.0174508 0.000525638 0.169498 0.187057 0.149896 0.598213 7.71926
15.25 1 0.855222 0.0200179 0.497006 0.0112816 0.0174589 0.000519541 0.16953 0.187095 0.149921 0.598249 7.71667
15.3 0 0.85468 -0.0119034 -0.496882 0.0112862 0.0174954 0.000429961 0.169651 0.187217 0.150044 0.598069 7.69999
15.3 1 0.854772 0.0121884 0.497309 0.0112842 0.0175008 0.000432039 0.169661 0.187247 0.150029 0.598346 7.69757
15.35 0 0.854293 -0.00406509 -0.496814 0.0112733 0.0175677 0.000327167 0.169827 0.187535 0.150042 0.599898 7.68119
15.35 1 0.854689 0.00442897 0.497345 0.0112827 0.0175817 0.000340213 0.169895 0.187617 0.150096 0.599983 7.67867
15.4 0 0.854089 0.00373136 -0.496736 0.0112898 0.0176097 0.000233352 0.169999 0.187714 0.150208 0.59974 7.66249
15.4 1 0.85418 -0.00338841 0.497292 0.011289 0.0176137 0.000235653 0.170008 0.187737 0.150201 0.599913 7.66002
15.45 0 0.85358 0.0114691 -0.496493 0.0112898 0.0176581 0.000154324 0.170141 0.187946 0.15024 0.600827 7.64398
15.45 1 0.853487 -0.011132 0.497112 0.0112839 0.0176546 0.000140568 0.170113 0.187924 0.150205 0.600949 7.64148
15.5 0 0.853314 0.0192283 -0.496171 0.0112866 0.0177315 3.63798e-05 0.170347 0.188317 0.150242 0.602904 7.62575
15.5 1 0.853588 -0.0188652 0.496733 0.0113036 0.0177211 4.262e-05 0.170366 0.188263 0.150355 0.601804 7.62318
15.55 0 0.852747 0.0270051 -0.495643 0.0112917 0.0177698 -5.63073e-05 0.170474 0.188522 0.150275 0.603821 7.60677
15.55 1 0.852898 -0.0266892 0.496357 0.0112964 0.0177673 -5.35129e-05 0.170481 0.188509 0.150306 0.603525 7.60524
15.6 0 0.85224 0.034812 -0.495186 0.0113077 0.0177946 -0.00015061 0.170594 0.18867 0.150361 0.604039 7.58801
15.6 1 0.852697 -0.0344904 0.495794 0.0113179 0.0178107 -0.000151587 0.170671 0.188755 0.150428 0.604048 7.5868
15.65 0 0.852225 0.0425396 -0.494473 0.0113233 0.0178636 -0.00026309 0.170842 0.189072 0.150418 0.605879 7.569
15.65 1 0.852559 -0.0422728 0.495123 0.0113314 0.0178717 -0.000263181 0.170889 0.189115 0.150471 0.605742 7.56789
15.7 0 0.851779 0.0502822 -0.493757 0.0113406 0.0178943 -0.000362346 0.170982 0.189284 0.15047 0.606683 7.55035
15.7 1 0.851992 -0.0499589 0.494297 0.0113442 0.0179008 -0.000362377 0.171012 0.189319 0.150494 0.606706 7.54893
15.75 0 0.851758 0.0580881 -0.492815 0.011375 0.0179359 -0.000467758 0.171204 0.189574 0.150611 0.607301 7.53187
