[1]t	 [2]tag	 [3]Atot	 [4]Gamma	 [5]mu_x	 [6]mu_y	 [7]mu_z	 [8]M20	 [9]M02	 [10]M11	 [11]a	 [12]b	 [13]c	 [14]e	 [15]maxvor 
8.2 0 0.063720703125 0.811279379947579 -0.398911419910043 0.304690993777551 -3.61188449297333e-10 0.00413010730061761 0.00409208404181315 -6.49298201277562e-05 0.0906762997835199 0.0914193807880039 0.0899270787983212 0.179947005650764 20.9015013590524 
8.2 1 0.063720703125 0.810706731281951 0.393570432039058 -0.305127841165758 4.40285728167259e-09 0.00409792256952647 0.00413439579562923 -8.46023214038234e-05 0.0907321242182486 0.0916810198621574 0.0897731993823663 0.202942428487107 20.759246983692 
8.25 0 0.064453125 0.815282501333773 0.398298575058341 -0.298617392879327 -1.35830480521927e-09 0.00420637138613547 0.00410339379441863 -0.000121793220171668 0.0911579134280404 0.0925971085542988 0.0896956289263396 0.248368789478416 20.7384554435639 
8.25 1 0.0634765625 0.809699605745696 -0.404323224082139 0.298213515239165 -2.16121033762991e-09 0.00413396345682244 0.00406507148307757 -3.27712325861029e-05 0.0905485225716026 0.0910720810372493 0.0900219191938538 0.151424060507275 20.771799937437 
8.3 0 0.06396484375 0.812452489127045 -0.40849395745483 0.292941035328108 -4.74345092609155e-09 0.00417370042426063 0.00407790139337016 -5.79982278496364e-05 0.0908383279108042 0.0916626601995799 0.0900064462158013 0.189237109832067 20.7548051164918 
8.3 1 0.06396484375 0.811946653052072 0.403561640129782 -0.293557335881095 -1.87499062805085e-09 0.00417186170337419 0.00409354825075435 -0.000114055921728987 0.0909143000530089 0.0922311791381667 0.0895780637379514 0.238126806890696 20.6799569132663 
8.35 0 0.064208984375 0.812972713713892 0.407121827597992 -0.286210610313843 -4.19898990522378e-09 0.0042019663123878 0.00408842609148536 -8.80525292414369e-05 0.0910515919897789 0.0921950438392796 0.0898935965417985 0.222041610392842 20.6474200555793 
8.35 1 0.06396484375 0.812164178703063 -0.412960022902929 0.285676384092687 -3.31582702086101e-09 0.00420789669389248 0.00405347922039291 -0.000125885805127618 0.0908921113974441 0.0925025914827713 0.0892525764196324 0.262743615175938 20.7568222312593 
8.4 0 0.06494140625 0.81709809992476 0.411923123269526 -0.280902303773877 1.52201978077439e-10 0.0042071184082834 0.00415398594162688 -6.84004210755865e-05 0.0914390745245723 0.0922380672573966 0.090633038393516 0.185739287198622 20.6194273614613 
8.4 1 0.06396484375 0.812053667643131 -0.417962688329263 0.280067214901229 -8.15197741773673e-09 0.00415143314189273 0.00411117783597201 -0.000127645574475412 0.0908989052621908 0.0923095685546745 0.0894660019727009 0.246293379501252 20.7053807202739 
8.45 0 0.064697265625 0.81503145699211 0.415949123417444 -0.274222194737319 -2.84304065064461e-09 0.00423880414106783 0.0041076248129541 -0.000102558528255332 0.0913587924286542 0.0926817452335365 0.0900163985533175 0.238094693963945 20.6582593174246 
8.45 1 0.064453125 0.814502583589184 -0.42169051770496 0.273574919172744 -5.92815503588131e-09 0.00420427403842881 0.00410551770804795 -7.83942161687791e-05 0.0911580591416731 0.0921688122572057 0.0901359725084802 0.208865454178695 20.7161571631465 
8.5 0 0.064208984375 0.811698395320557 0.420264545639397 -0.267797348223667 2.42439197799701e-09 0.00418607033167382 0.00411132778761274 -4.63556550492936e-05 0.0910900549966162 0.0917414062937853 0.0904340124610853 0.168221968664989 20.5569797550115 
8.5 1 0.06396484375 0.811453081899699 -0.42493204668604 0.267307901621934 -4.08659159970294e-09 0.00417751156467283 0.00409272820871531 -0.000134762558788444 0.0909408586576361 0.0924812703002709 0.0893739010585557 0.257042817244707 20.6349827852739 
8.55 0 0.064697265625 0.815231958132024 -0.429595186808355 0.261754109369577 -3.21031259171281e-09 0.00427471906684261 0.0040668713246027 -7.88786935917693e-05 0.0913323074899857 0.0927498103138666 0.0898924550206099 0.246303019016531 20.6732935533813 
8.55 1 0.064453125 0.812900524621625 0.423751402303921 -0.261774442155533 -1.76137858533047e-09 0.00420703106428727 0.00411852246600018 -5.74932004511848e-05 0.0912444712313434 0.0920361839823305 0.0904458285303724 0.185096637094168 20.5355499444949 
8.6 0 0.064453125 0.81249149066779 0.427890024267497 -0.254679622028625 -3.01148610264867e-10 0.00426022520482885 0.00407393795705423 -9.78878391364243e-05 0.0912916379625378 0.0927599361100499 0.0897993350567008 0.250629074531276 20.5292073624288 
8.6 1 0.0635986328125 0.807892465535941 -0.434114148039058 0.254095630397395 7.34387619848025e-06 0.00415846847639298 0.00407899828420182 -7.16446377288574e-05 0.090760491187492 0.0916587055487722 0.0898532983162727 0.197499747631927 20.6102798087185 
8.65 0 0.064453125 0.812294144354728 0.431978290635011 -0.248721044513788 1.89267801137199e-09 0.00422481015974021 0.00411072657441034 -9.28685050065302e-05 0.0912991606431875 0.0924851998675255 0.0900975098089007 0.225759773242289 20.5031333462695 
